well_position	broad_sample	conc_mmol
A01		
A02		
A03	BRD-K17574409-001-05-6	5.0
A04	BRD-K45969405-001-05-8	5.0
A05	BRD-K00883748-001-05-0	5.0
A06	BRD-K92712671-001-05-1	5.0
A07	BRD-K91148820-001-05-9	5.0
A08	BRD-K50068274-001-06-7	5.0
A09	BRD-K29726765-001-05-6	5.0
A10	BRD-K03361106-001-05-0	5.0
A11	BRD-K05462252-001-04-9	5.0
A12	BRD-A74615450-001-05-7	5.0
A13	BRD-K61072684-001-06-0	5.0
A14	BRD-K49473928-001-05-5	5.0
A15	BRD-K23029982-001-05-8	5.0
A16	BRD-K97337407-001-11-1	5.0
A17	BRD-K96758498-001-05-1	5.0
A18	BRD-A80723361-001-06-7	5.0
A19	BRD-K56431031-001-05-7	5.0
A20	BRD-A47109850-001-06-9	5.0
A21	BRD-K07313741-001-05-8	5.0
A22	BRD-A57474391-001-05-2	5.0
A23		
A24		
B01		
B02		
B03	BRD-K77634326-001-05-5	5.0
B04	BRD-K77490065-001-05-7	5.0
B05	BRD-K89650689-001-06-6	5.0
B06	BRD-A05883068-001-05-9	5.0
B07	BRD-K33775409-001-05-9	5.0
B08	BRD-K08489825-001-05-4	5.0
B09	BRD-K69543414-001-05-1	5.0
B10	BRD-K59491389-001-05-6	5.0
B11	BRD-A32018906-001-05-5	5.0
B12	BRD-K32084247-001-06-1	5.0
B13	BRD-A03940741-001-06-2	5.0
B14	BRD-A75087829-001-05-2	5.0
B15	BRD-K02241673-001-05-8	5.0
B16	BRD-K61432982-001-05-7	5.0
B17	BRD-A94465834-001-06-8	5.0
B18	BRD-K35848924-001-05-8	5.0
B19	BRD-A99990159-001-05-9	5.0
B20	BRD-K48899005-001-05-8	5.0
B21	BRD-K66541877-001-05-8	5.0
B22	BRD-M34385771-001-05-4	5.0
B23		
B24		
C01		
C02		
C03	BRD-K74688087-001-06-1	5.0
C04	BRD-K49328983-001-06-1	5.0
C05	BRD-K50066702-001-05-5	5.0
C06	BRD-K93811242-001-05-0	5.0
C07	BRD-K17649115-001-06-9	5.0
C08	BRD-A00522887-001-05-7	5.0
C09	BRD-K30326216-001-05-7	5.0
C10	BRD-A96308662-001-05-7	5.0
C11	BRD-K67007076-001-05-8	5.0
