well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K12578029-001-06-0	5.0	DMSO
A04	BRD-A04691170-001-06-0	5.0	DMSO
A05	BRD-K28733696-001-05-7	5.0	DMSO
A06	BRD-K06834318-001-05-7	5.0	DMSO
A07	BRD-K60507129-001-05-1	5.0	DMSO
A08	BRD-K80482221-001-05-0	5.0	DMSO
A09	BRD-A57353172-001-05-3	5.0	DMSO
A10	BRD-K37029442-001-05-6	5.0	DMSO
A11	BRD-K48516290-001-05-2	5.0	DMSO
A12	BRD-K68575551-001-06-5	5.0	DMSO
A13	BRD-K95798946-001-06-4	5.0	DMSO
A14	BRD-K04939366-001-05-7	5.0	DMSO
A15	BRD-K01850737-034-06-0	5.0	DMSO
A16	BRD-K76351135-001-06-6	5.0	DMSO
A17	BRD-K23286105-001-05-6	5.0	DMSO
A18	BRD-K13445266-001-06-3	5.0	DMSO
A19	BRD-K74694052-001-05-2	5.0	DMSO
A20	BRD-K72296840-001-07-1	5.0	DMSO
A21	BRD-K71737889-001-05-1	5.0	DMSO
A22	BRD-K31780647-001-05-3	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K07496812-001-05-5	5.0	DMSO
B04	BRD-K00877314-001-05-6	5.0	DMSO
B05	BRD-K65427501-001-05-5	5.0	DMSO
B06	BRD-K58985886-001-05-6	5.0	DMSO
B07	BRD-K02675272-001-05-2	5.0	DMSO
B08	BRD-K80233876-001-05-5	5.0	DMSO
B09	BRD-K67809808-001-05-2	5.0	DMSO
B10	BRD-K01627964-001-06-5	5.0	DMSO
B11	BRD-K11307720-001-05-9	5.0	DMSO
B12	BRD-K09328667-001-05-4	5.0	DMSO
B13	BRD-K62967214-001-06-9	5.0	DMSO
B14	BRD-K98189856-001-05-3	5.0	DMSO
B15	BRD-K77024507-001-05-0	5.0	DMSO
B16	BRD-K21648400-001-05-1	5.0	DMSO
B17	BRD-K52735829-001-05-1	5.0	DMSO
B18	BRD-K09460582-001-07-3	5.0	DMSO
B19	BRD-K66352426-001-05-6	5.0	DMSO
B20	BRD-K02210445-001-05-0	5.0	DMSO
B21	BRD-K55815187-001-05-4	5.0	DMSO
B22	BRD-K00505499-001-06-8	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K91655763-001-05-2	5.0	DMSO
