Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLB-005-4	A01	BRD-K78565686-001-01-3	5.0293308335442575
H-CBLB-005-4	A02	BRD-K78610238-001-01-0	5.008531331785707
H-CBLB-005-4	A03	BRD-K78642007-001-01-2	5.034318389351752
H-CBLB-005-4	A04	BRD-K78643409-001-01-4	5.015232365059368
H-CBLB-005-4	A05	BRD-K78676275-001-01-5	5.001574752366714
H-CBLB-005-4	A06	BRD-K78741913-001-01-5	5.00779096567075
H-CBLB-005-4	A07	BRD-K78755361-001-01-2	5.020863385844361
H-CBLB-005-4	A08	BRD-K78778188-001-01-5	4.960050932279336
H-CBLB-005-4	A09	BRD-K78856515-001-01-3	4.882341511864126
H-CBLB-005-4	A10	BRD-K79184750-001-01-3	5.032323904502655
H-CBLB-005-4	A11	BRD-K79202867-001-01-3	4.99441487240673
H-CBLB-005-4	A12	BRD-K79212097-001-01-4	5.010591495413016
H-CBLB-005-4	A13		
H-CBLB-005-4	A14		
H-CBLB-005-4	A15	BRD-K79267333-001-01-2	5.103596994320129
H-CBLB-005-4	A16	BRD-K79303560-001-01-9	4.997281488305243
H-CBLB-005-4	A17	BRD-K79321447-001-01-0	5.15649438948225
H-CBLB-005-4	A18	BRD-K79353214-001-01-4	4.929196283144019
H-CBLB-005-4	A19	BRD-K79438478-001-01-4	5.006521429178893
H-CBLB-005-4	A20	BRD-K79523827-001-01-1	4.981622673394337
H-CBLB-005-4	A21	BRD-K79562803-001-01-7	5.040869150956778
H-CBLB-005-4	A22	BRD-K79568363-001-01-6	5.063078048624527
H-CBLB-005-4	A23	BRD-K79635719-001-01-4	5.030113341962658
H-CBLB-005-4	A24	BRD-K79684522-001-01-9	4.999829369120223
H-CBLB-005-4	B01	BRD-K79768170-001-01-5	5.13814713147335
H-CBLB-005-4	B02	BRD-K79839556-001-01-8	4.995983312575405
H-CBLB-005-4	B03	BRD-K79855662-001-01-5	5.012900184072364
H-CBLB-005-4	B04	BRD-K79954583-001-01-2	5.014714525126841
H-CBLB-005-4	B05	BRD-K80009401-001-01-2	5.025821677514929
H-CBLB-005-4	B06	BRD-K80298486-001-01-9	5.010022645276343
H-CBLB-005-4	B07	BRD-K80306055-001-01-1	4.84037449668244
H-CBLB-005-4	B08	BRD-K80443236-001-01-4	5.017948976677892
H-CBLB-005-4	B09	BRD-K80593371-001-01-1	5.000998233399438
H-CBLB-005-4	B10	BRD-K80643530-001-01-2	5.010743038088158
H-CBLB-005-4	B11	BRD-K80690345-001-01-8	5.047614046457477
H-CBLB-005-4	B12	BRD-K80736363-001-01-6	5.021084686201977
H-CBLB-005-4	B13		
H-CBLB-005-4	B14		
H-CBLB-005-4	B15	BRD-K80739863-001-01-5	4.848667523352526
H-CBLB-005-4	B16	BRD-K80763723-001-01-5	5.061305003265427
H-CBLB-005-4	B17	BRD-K80766355-001-01-3	5.0248405920118255
H-CBLB-005-4	B18	BRD-K80807286-001-01-9	5.0048616773545485
H-CBLB-005-4	B19	BRD-K80819226-001-01-7	5.025159141417734
H-CBLB-005-4	B20	BRD-K80888333-001-01-2	5.040488544285863
H-CBLB-005-4	B21	BRD-K80895505-001-01-9	5.020073166838347
H-CBLB-005-4	B22	BRD-K80996561-001-01-6	4.99200091007017
H-CBLB-005-4	B23	BRD-K81051633-001-01-3	4.965511170895202
H-CBLB-005-4	B24	BRD-K81175414-001-01-5	4.91848961033294
H-CBLB-005-4	C01	BRD-K81372179-001-01-3	4.99289823929942
H-CBLB-005-4	C02	BRD-K81461172-001-01-1	5.033217467008036
H-CBLB-005-4	C03	BRD-K81465091-001-01-0	5.040026517068983
H-CBLB-005-4	C04	BRD-K81475473-001-01-7	4.965910876671764
H-CBLB-005-4	C05	BRD-K81543095-001-01-0	5.001425345088362
H-CBLB-005-4	C06	BRD-K81619018-001-01-2	5.032132989612115
H-CBLB-005-4	C07	BRD-K81647747-001-01-1	5.039003928518339
H-CBLB-005-4	C08	BRD-K81728234-001-01-9	5.009346686956943
H-CBLB-005-4	C09	BRD-K81758631-001-01-5	5.027428815412398
H-CBLB-005-4	C10	BRD-K81804676-001-01-3	4.975370395042497
H-CBLB-005-4	C11		
H-CBLB-005-4	C12		
H-CBLB-005-4	C13	BRD-K81939454-001-01-5	5.011464018019647
H-CBLB-005-4	C14	BRD-K81995936-001-01-5	5.001043602355625
H-CBLB-005-4	C15		
H-CBLB-005-4	C16		
H-CBLB-005-4	C17	BRD-K82105167-001-01-0	5.128456529573473
H-CBLB-005-4	C18	BRD-K82130737-001-01-9	5.024979284960841
H-CBLB-005-4	C19	BRD-K82175530-001-01-3	4.996652299553201
H-CBLB-005-4	C20	BRD-K82273064-001-01-0	4.999081992094084
H-CBLB-005-4	C21	BRD-K82399478-001-01-3	4.987974190105978
H-CBLB-005-4	C22	BRD-K82524003-001-01-0	5.20746954828256
H-CBLB-005-4	C23	BRD-K82562625-001-01-8	5.004547375906749
H-CBLB-005-4	C24	BRD-K82578220-001-01-3	5.092669575401082
H-CBLB-005-4	D01	BRD-K82658511-001-01-1	5.004701195899815
H-CBLB-005-4	D02	BRD-K82671459-001-01-8	5.178655006674144
H-CBLB-005-4	D03	BRD-K82754613-001-01-5	5.025992775064948
H-CBLB-005-4	D04	BRD-K82774801-001-01-5	5.031785604804696
H-CBLB-005-4	D05	BRD-K82814367-001-01-5	4.985582436136427
H-CBLB-005-4	D06	BRD-K82877426-001-01-1	5.018069884417893
H-CBLB-005-4	D07	BRD-K82882121-001-01-9	5.046645438552063
H-CBLB-005-4	D08	BRD-K82883803-001-01-2	5.025158451951611
H-CBLB-005-4	D09	BRD-K82967678-001-01-5	5.010060033597438
H-CBLB-005-4	D10	BRD-K83010768-001-01-4	5.107432779834693
H-CBLB-005-4	D11		
H-CBLB-005-4	D12		
H-CBLB-005-4	D13	BRD-K83108629-001-01-5	4.811559299739307
H-CBLB-005-4	D14	BRD-K83109105-001-01-6	5.046784202417571
H-CBLB-005-4	D15		
H-CBLB-005-4	D16		
H-CBLB-005-4	D17	BRD-K83124600-001-01-5	5.055888127287174
H-CBLB-005-4	D18	BRD-K83143868-001-01-2	5.023927355337531
H-CBLB-005-4	D19	BRD-K83209781-001-01-5	5.0317246650231535
H-CBLB-005-4	D20	BRD-K83300227-001-01-4	5.026660368938286
H-CBLB-005-4	D21	BRD-K83370434-001-01-6	4.941491999696138
H-CBLB-005-4	D22	BRD-K83438939-001-01-1	4.939254401357847
H-CBLB-005-4	D23	BRD-K83463455-001-01-3	5.020985332018663
