well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K17574409-001-05-6	5.0	DMSO
A04	BRD-K45969405-001-05-8	5.0	DMSO
A05	BRD-K00883748-001-05-0	5.0	DMSO
A06	BRD-K92712671-001-05-1	5.0	DMSO
A07	BRD-K91148820-001-05-9	5.0	DMSO
A08	BRD-K50068274-001-06-7	5.0	DMSO
A09	BRD-K29726765-001-05-6	5.0	DMSO
A10	BRD-K03361106-001-05-0	5.0	DMSO
A11	BRD-K05462252-001-04-9	5.0	DMSO
A12	BRD-A74615450-001-05-7	5.0	DMSO
A13	BRD-K61072684-001-06-0	5.0	DMSO
A14	BRD-K49473928-001-05-5	5.0	DMSO
A15	BRD-K23029982-001-05-8	5.0	DMSO
A16	BRD-K97337407-001-11-1	5.0	DMSO
A17	BRD-K96758498-001-05-1	5.0	DMSO
A18	BRD-A80723361-001-06-7	5.0	DMSO
A19	BRD-K56431031-001-05-7	5.0	DMSO
A20	BRD-A47109850-001-06-9	5.0	DMSO
A21	BRD-K07313741-001-05-8	5.0	DMSO
A22	BRD-A57474391-001-05-2	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K77634326-001-05-5	5.0	DMSO
B04	BRD-K77490065-001-05-7	5.0	DMSO
B05	BRD-K89650689-001-06-6	5.0	DMSO
B06	BRD-A05883068-001-05-9	5.0	DMSO
B07	BRD-K33775409-001-05-9	5.0	DMSO
B08	BRD-K08489825-001-05-4	5.0	DMSO
B09	BRD-K69543414-001-05-1	5.0	DMSO
B10	BRD-K59491389-001-05-6	5.0	DMSO
B11	BRD-A32018906-001-05-5	5.0	DMSO
B12	BRD-K32084247-001-06-1	5.0	DMSO
B13	BRD-A03940741-001-06-2	5.0	DMSO
B14	BRD-A75087829-001-05-2	5.0	DMSO
B15	BRD-K02241673-001-05-8	5.0	DMSO
B16	BRD-K61432982-001-05-7	5.0	DMSO
B17	BRD-A94465834-001-06-8	5.0	DMSO
B18	BRD-K35848924-001-05-8	5.0	DMSO
B19	BRD-A99990159-001-05-9	5.0	DMSO
B20	BRD-K48899005-001-05-8	5.0	DMSO
B21	BRD-K66541877-001-05-8	5.0	DMSO
B22	BRD-M34385771-001-05-4	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K74688087-001-06-1	5.0	DMSO
