well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K28664021-001-05-0	5.0	DMSO
A04	BRD-K12957200-001-05-9	5.0	DMSO
A05	BRD-K83720391-001-05-4	5.0	DMSO
A06	BRD-K74143231-001-06-2	5.0	DMSO
A07	BRD-A00489811-001-05-0	5.0	DMSO
A08	BRD-A94055601-001-05-0	5.0	DMSO
A09	BRD-K01552729-001-05-3	5.0	DMSO
A10	BRD-K36372945-001-05-3	5.0	DMSO
A11	BRD-K70612829-001-04-3	5.0	DMSO
A12	BRD-K33245893-001-05-6	5.0	DMSO
A13	BRD-K84399875-001-04-4	5.0	DMSO
A14	BRD-K91355301-001-07-4	5.0	DMSO
A15	BRD-K52539770-001-05-6	5.0	DMSO
A16	BRD-K34754397-001-05-7	5.0	DMSO
A17	BRD-K49953514-001-06-4	5.0	DMSO
A18	BRD-K07250593-001-06-9	5.0	DMSO
A19	BRD-K56695267-001-04-5	5.0	DMSO
A20	BRD-K62326950-001-05-8	5.0	DMSO
A21	BRD-K03859991-001-06-9	5.0	DMSO
A22	BRD-A16654364-001-05-2	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-A00250346-001-05-0	5.0	DMSO
B04	BRD-K51240517-001-05-0	5.0	DMSO
B05	BRD-K53436696-003-03-6	5.0	DMSO
B06	BRD-K59186070-001-05-6	5.0	DMSO
B07	BRD-A99224684-001-05-7	5.0	DMSO
B08	BRD-K46376991-001-05-5	5.0	DMSO
B09	BRD-K60079337-001-05-9	5.0	DMSO
B10	BRD-K10291183-001-05-6	5.0	DMSO
B11	BRD-K40671994-001-05-2	5.0	DMSO
B12	BRD-K91195567-001-05-7	5.0	DMSO
B13	BRD-K00119882-001-05-5	5.0	DMSO
B14	BRD-K15387690-001-05-3	5.0	DMSO
B15	BRD-K85363252-001-10-9	5.0	DMSO
B16	BRD-K33500127-001-05-2	5.0	DMSO
B17	BRD-K98296319-001-05-7	5.0	DMSO
B18	BRD-A75109755-001-04-5	5.0	DMSO
B19	BRD-K75212763-001-05-2	5.0	DMSO
B20	BRD-K84439715-001-05-9	5.0	DMSO
B21	BRD-A28653047-001-05-5	5.0	DMSO
B22	BRD-K66258392-001-05-5	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K19228147-001-04-7	5.0	DMSO
