well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K69496558-001-01-7	5.01420029968503	DMSO
A02	BRD-K74889356-001-01-0	5.05727006110976	DMSO
A03	BRD-K89056622-001-01-7	5.0161535994869295	DMSO
A04	BRD-K20159808-001-01-7	4.94593770165066	DMSO
A05	BRD-K56206243-001-01-6	5.0204887960675	DMSO
A06	BRD-K70810261-001-01-4	5.014026491223491	DMSO
A07	BRD-K40597368-001-01-6	5.008302425424571	DMSO
A08	BRD-K46352899-001-03-4	5.030997390426469	DMSO
A09	BRD-K74245085-001-01-3	5.03247950786326	DMSO
A10	BRD-K82669795-001-01-5	5.002105179592441	DMSO
A11	BRD-K79199685-001-01-1	5.01332471840762	DMSO
A12	BRD-K68614469-001-01-4	5.01188677993635	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K64622657-001-01-3	5.03528928075055	DMSO
A16	BRD-K77786391-001-01-2	5.0037490265250995	DMSO
A17	BRD-K19971276-001-01-1	5.081218274249269	DMSO
A18	BRD-K61284851-001-01-9	5.014288171557499	DMSO
A19	BRD-K84240784-001-01-6	5.0336839503894195	DMSO
A20	BRD-K05856102-001-01-0	5.0291703140425	DMSO
A21	BRD-K83859302-001-01-7	5.0068253207356905	DMSO
A22	BRD-K50716931-001-01-7	5.00273393620298	DMSO
A23	BRD-K74894470-001-01-1	4.9827668125763305	DMSO
A24	BRD-K03568952-001-01-4	5.03906399875875	DMSO
B01	BRD-K36678339-001-01-6	4.9790279501808605	DMSO
B02	BRD-K34706062-001-01-0	5.00681325840316	DMSO
B03	BRD-K51068004-001-01-4	5.05540024493152	DMSO
B04	BRD-K98054202-001-01-9	5.0430652175481505	DMSO
B05	BRD-K80278608-001-01-4	5.03099561996586	DMSO
B06	BRD-K13883913-001-01-3	5.01447867561192	DMSO
B07	BRD-K84455184-001-01-6	5.10373095259466	DMSO
B08	BRD-K14206468-001-01-5	5.040135378778579	DMSO
B09	BRD-K27915767-001-01-4	5.015460264857519	DMSO
B10	BRD-K08616215-001-01-9	5.0316151881535	DMSO
B11	BRD-K53187535-001-01-8	4.9586047878037105	DMSO
B12	BRD-K84636160-001-01-9	5.085470426013309	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K96640402-001-01-5	4.988625623880849	DMSO
B16	BRD-K92656786-001-01-1	4.99343994917211	DMSO
B17	BRD-K04574057-001-01-5	5.03964650220185	DMSO
B18	BRD-K88821227-001-01-4	5.0141500623476905	DMSO
B19	BRD-K51256476-001-01-4	5.04329155728624	DMSO
B20	BRD-K39481055-001-01-4	5.088378670086679	DMSO
B21	BRD-K29326853-001-01-7	5.01519439070687	DMSO
B22	BRD-K89010697-001-01-4	5.06068980925288	DMSO
B23	BRD-K26193607-001-01-3	5.01562933928303	DMSO
B24	BRD-K22787051-001-01-7	4.95724474668522	DMSO
C01	BRD-K11359987-001-01-7	5.06679528551774	DMSO
C02	BRD-K60637442-001-01-5	5.03586010417624	DMSO
C03	BRD-K94222931-001-01-4	4.98763156137576	DMSO
C04	BRD-K77774562-001-01-1	5.1877762969485	DMSO
C05	BRD-K52207968-001-01-1	5.03126864169715	DMSO
C06	BRD-K62995317-001-01-7	5.0111615734601305	DMSO
C07	BRD-K17750548-001-01-3	5.038771279099031	DMSO
C08	BRD-K47574438-001-01-4	5.00245851407395	DMSO
C09	BRD-K32330804-001-01-4	4.995145611729071	DMSO
C10	BRD-K06619089-001-01-8	5.00086529886224	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K29286627-001-01-8	4.994785551716941	DMSO
C14	BRD-K97595524-001-01-3	4.989586552546441	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K83390709-001-01-2	5.02632094003304	DMSO
C18	BRD-K80223377-001-01-9	5.075319379511679	DMSO
C19	BRD-K70852733-001-01-6	5.00251325638922	DMSO
C20	BRD-K79260617-001-01-4	5.0276471873434	DMSO
C21	BRD-K03448064-001-01-4	5.0497806781646295	DMSO
C22	BRD-K51759637-001-01-3	4.99982962681555	DMSO
C23	BRD-K18238232-001-01-9	4.98464445343718	DMSO
C24	BRD-K01055635-001-01-9	5.00091084489451	DMSO
D01	BRD-K30837577-001-01-5	5.02472270746462	DMSO
D02	BRD-K07164057-001-01-2	5.02597243577937	DMSO
D03	BRD-K91771673-001-01-5	4.98644854387521	DMSO
D04	BRD-K43649826-001-01-8	4.962466185849371	DMSO
D05	BRD-K42986817-001-01-6	4.9966651893542	DMSO
