well_position	broad_sample	conc_mmol
A01	BRD-K52191731-001-01-3	4.996358165076331
A02	BRD-K80127972-001-01-1	4.991375371270744
A03	BRD-K03013810-001-01-3	5.014752153295495
A04	BRD-K91787616-001-01-1	4.933228242063171
A05	BRD-K16752617-001-01-6	5.054705344859219
A06	BRD-K57166447-001-01-5	5.0324548912855755
A07	BRD-K68870366-001-01-6	5.057173483488727
A08	BRD-K33891131-001-01-8	5.007028135167583
A09	BRD-K17554130-001-01-3	5.029130697177441
A10	BRD-K99055802-001-01-9	5.002621012637733
A11	BRD-K65395273-001-01-9	5.05203065566896
A12	BRD-K67780021-001-01-5	5.169282926458456
A13		
A14		
A15	BRD-K75703168-001-01-0	4.99225103413824
A16	BRD-K16257721-001-01-9	4.968990027237982
A17	BRD-K79997126-001-01-5	5.061330442278466
A18	BRD-K56904840-001-01-3	5.050955659586252
A19	BRD-K41423295-001-01-2	5.0887500305544435
A20	BRD-K25427024-001-01-1	5.034368101502514
A21	BRD-K43420611-001-01-3	5.068109248198771
A22	BRD-K86524002-001-01-7	5.020330480469076
A23	BRD-K07727895-001-01-2	4.948801412430982
A24	BRD-K25646871-001-01-0	5.048954818445484
B01	BRD-K24672629-001-01-2	5.024496902810298
B02	BRD-K12034032-001-01-0	4.975083259321351
B03	BRD-K50223932-001-01-3	4.984480777906134
B04	BRD-K04632406-001-01-9	5.0517936679524365
B05	BRD-K79184162-001-01-5	5.022624451651625
B06	BRD-K46707636-001-01-1	4.9972638464234365
B07	BRD-K27442643-001-01-9	5.050848685292498
B08	BRD-K77070775-001-01-7	5.017148775713329
B09	BRD-K76366810-001-01-7	5.00806687314899
B10	BRD-K24658364-001-01-0	5.011118478394827
B11	BRD-K89114227-001-01-3	5.016594429486363
B12	BRD-K85055995-001-01-2	5.079062570953592
B13		
B14		
B15	BRD-K64344970-001-01-4	4.995275830525435
B16	BRD-K56189188-001-01-1	5.0710422606717085
B17	BRD-K73873786-001-01-5	4.943927535324167
B18	BRD-K71779338-001-01-9	5.044572949347654
B19	BRD-K09929530-001-01-3	5.128042196072941
B20	BRD-K47214596-001-01-5	5.071391458919934
B21	BRD-K19303070-001-01-5	5.068439380704363
B22	BRD-K36870972-001-01-1	5.03635045564937
B23	BRD-K39728090-001-01-5	5.004180599921692
B24	BRD-K31812348-001-01-5	4.619077442505005
C01	BRD-K03257659-001-01-0	5.0094706606492405
C02	BRD-K72299443-001-01-9	5.02567536228156
C03	BRD-K46796516-001-01-9	4.915172525734907
C04	BRD-K44635753-001-01-3	5.039191663329992
C05	BRD-K48571121-001-01-1	5.0179020222563615
C06	BRD-K92061784-001-01-6	5.0263577553791245
C07	BRD-K86853253-001-01-6	4.998752442128611
C08	BRD-K42450605-001-01-9	5.0116962987360205
C09	BRD-K34798777-001-01-3	5.076917671247106
C10	BRD-K39911043-001-01-5	5.038374096956819
C11		
C12		
C13	BRD-K50883617-001-01-6	5.0386784587956335
C14	BRD-K79302166-001-01-9	5.018047269370926
C15		
C16		
C17	BRD-K09632545-001-01-6	5.0174969724428715
C18	BRD-K41613119-001-01-2	5.051733000315122
C19	BRD-K99775849-001-01-7	5.0411876008712255
C20	BRD-K38542964-001-01-4	5.018065642377445
C21	BRD-K40608370-001-01-7	5.034750925344076
C22	BRD-K94765019-001-01-7	4.85984015457497
C23	BRD-K68340318-001-01-9	5.001776386604566
C24	BRD-K31671785-001-01-5	4.997340946620295
D01	BRD-K52369815-001-01-4	4.987100375302766
D02	BRD-K01316590-001-01-8	4.979096847394416
D03	BRD-K55806039-001-01-2	5.021566287764793
D04	BRD-K32323656-001-01-8	5.04159202044556
D05	BRD-K04533640-001-01-5	5.034089291213462
D06	BRD-K76644587-001-01-8	5.039523875347021
D07	BRD-K48753787-001-01-0	4.979861242928551
D08	BRD-K07807999-001-01-7	4.998585182175472
D09	BRD-K00801770-001-01-2	4.994342621335061
