well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K80194399-001-01-6	4.67385734379691	DMSO
A02	BRD-K75684970-001-01-0	4.62104539640938	DMSO
A03	BRD-K02442093-001-01-3	4.668878421246	DMSO
A04	BRD-K97717522-001-01-5	5.081041992290451	DMSO
A05	BRD-K99737029-001-01-9	5.00903451634594	DMSO
A06	BRD-K65763571-001-01-7	5.05063369586166	DMSO
A07	BRD-K42553302-001-01-6	5.31146270720363	DMSO
A08	BRD-K63279176-001-01-5	5.0078120468074605	DMSO
A09	BRD-K08472586-001-01-8	5.20456189303027	DMSO
A10	BRD-K47926873-001-01-8	4.85815436443572	DMSO
A11	BRD-K09725203-001-01-1	5.019853485289951	DMSO
A12	BRD-K16068142-001-01-1	5.02399943236057	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K76931353-001-01-1	5.4163552638821395	DMSO
A16	BRD-K09555199-001-01-8	5.00234210938986	DMSO
A17	BRD-K13400061-001-01-6	5.016029962680331	DMSO
A18	BRD-K49183852-001-01-9	5.23411882894732	DMSO
A19	BRD-K61620767-001-01-7	5.06320882636945	DMSO
A20	BRD-K90552071-001-01-8	5.09622892502023	DMSO
A21	BRD-K98303739-001-01-2	4.6928841734168705	DMSO
A22	BRD-K78386654-001-01-2	5.0211530271521605	DMSO
A23	BRD-K29388838-001-01-7	5.05308794000909	DMSO
A24	BRD-K07357513-001-01-0	5.32016446960788	DMSO
B01	BRD-K92623591-001-01-6	5.006304168623299	DMSO
B02	BRD-K36201355-001-01-6	5.3451085308424	DMSO
B03	BRD-K00636532-001-01-1	5.04718106707013	DMSO
B04	BRD-K42605934-001-01-0	4.99683065958074	DMSO
B05	BRD-K69954048-001-01-3	5.05441857571462	DMSO
B06	BRD-K99155518-001-01-2	5.00864224250129	DMSO
B07	BRD-K62761144-001-01-2	5.023861294154679	DMSO
B08	BRD-K16514883-001-01-7	5.02566649045154	DMSO
B09	BRD-K92986986-001-01-0	5.00368488514733	DMSO
B10	BRD-K76084102-001-01-3	5.0126962643575705	DMSO
B11	BRD-K65470727-001-01-2	4.72649505089407	DMSO
B12	BRD-K34122000-001-01-5	5.02329861107924	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K04575404-001-01-2	5.136418298017969	DMSO
B16	BRD-K05803357-001-01-4	5.038454301297049	DMSO
B17	BRD-K44225498-001-01-3	5.25614921518318	DMSO
B18	BRD-K29276696-001-01-5	5.01084261299702	DMSO
B19	BRD-K47885451-001-01-6	5.00481210822064	DMSO
B20	BRD-K86059888-001-01-3	5.33482081765676	DMSO
