well_position	broad_sample	conc_mmol
A01	BRD-K48693155-001-01-2	4.981637612656859
A02	BRD-K74503687-001-01-7	5.013366244846666
A03	BRD-K88934376-001-01-4	4.8965166606937744
A04	BRD-K12913157-001-01-4	5.011187174926592
A05	BRD-K96839003-001-01-6	5.00146991241481
A06	BRD-K94303022-001-01-2	5.018111623850471
A07	BRD-K55434198-001-01-0	5.047497012491954
A08	BRD-K39332692-001-01-8	5.026067296905116
A09	BRD-K51234905-001-01-2	5.103736480609559
A10	BRD-K14396276-001-01-6	5.032960665364638
A11	BRD-K69503483-001-01-0	5.035717154388064
A12	BRD-K60656884-001-01-0	4.99783045244824
A13		
A14		
A15	BRD-K28077119-001-01-7	5.022209869331011
A16	BRD-K26245595-001-01-5	5.001378885628821
A17	BRD-K20806007-001-01-2	5.007549316099246
A18	BRD-K48816779-001-01-5	4.935917757272325
A19	BRD-K25290948-001-01-6	5.0180332414258775
A20	BRD-K18854347-001-01-5	5.0053649518948
A21	BRD-K26421164-001-01-3	5.01114686283926
A22	BRD-K08288431-001-01-5	5.04152619823212
A23	BRD-K09779552-001-01-5	5.023477878431269
A24	BRD-K63345683-001-01-0	5.006251035697131
B01	BRD-K72311435-001-01-2	5.041166041702388
B02	BRD-K48941706-001-01-9	5.020960039510414
B03	BRD-K43634429-001-01-1	5.043382565803957
B04	BRD-K35810638-001-01-4	5.025767796532939
B05	BRD-K07464613-001-01-3	5.045910295266044
B06	BRD-K47123716-001-01-3	5.02458045811163
B07	BRD-K56051237-001-01-4	5.040664263594259
B08	BRD-K78978845-001-01-6	4.990569331866721
B09	BRD-K20875709-001-01-8	5.043971047051205
B10	BRD-K06042430-001-01-9	5.031293367971349
B11	BRD-K28397270-001-01-4	5.007667497067181
B12	BRD-K15502712-001-01-0	5.038918582199956
B13		
B14		
B15	BRD-K22325899-001-01-2	5.023702319014356
B16	BRD-K73871495-001-01-1	5.0058671086848605
B17	BRD-K10301293-001-01-9	5.002420384487302
B18	BRD-K35689168-001-01-0	5.013578426567058
B19	BRD-K68690449-001-01-9	5.02702118405121
B20	BRD-K87990527-001-01-5	5.001785423124543
B21	BRD-K38996795-001-01-7	5.041233376213021
B22	BRD-K20347745-001-01-4	4.98996813767244
B23	BRD-K68546494-001-01-7	5.2309908829289995
B24	BRD-K41350512-001-01-4	5.015329676239437
C01	BRD-K92967681-001-01-8	5.029111167729861
C02	BRD-K36156445-001-01-4	5.096540544444976
C03	BRD-K41743657-001-01-5	5.0313989413220845
C04	BRD-K61861910-001-01-3	5.108786474804559
C05	BRD-K66573697-001-01-8	5.058824190527238
C06	BRD-K40109091-001-01-4	4.997022818687706
C07	BRD-K27841704-001-01-8	5.047636291282311
C08	BRD-K21152785-001-01-8	5.046676035597382
C09	BRD-K76892938-001-01-9	5.024981485157983
C10	BRD-K29799191-001-01-6	5.000058402339676
C11		
C12		
C13	BRD-K04278887-001-01-9	5.001397673996219
C14	BRD-K95488294-001-01-1	5.02832955610323
C15		
C16		
C17	BRD-K93494062-001-01-1	5.004174199259795
C18	BRD-K30477337-001-01-1	5.004737568550518
C19	BRD-K63948704-001-01-6	5.018716837973279
C20	BRD-K37226353-001-02-2	5.022790255952128
C21	BRD-K54935014-001-01-9	4.981924749961912
C22	BRD-K21494224-001-02-1	5.022436689672705
C23	BRD-K83082136-001-01-8	4.989512334410901
C24	BRD-K56375979-001-02-7	5.019634938497891
D01	BRD-K78218619-001-01-1	5.041278861208496
D02	BRD-K65196043-001-01-0	5.007648649386596
D03	BRD-K78961368-001-01-9	5.02307620071098
D04	BRD-K76960042-001-01-7	5.00089910862976
D05	BRD-K18724553-001-01-9	4.9977237279616356
D06	BRD-K23713813-001-01-1	5.061719994572153
D07	BRD-K17339982-001-01-8	5.0019343338002145
D08	BRD-K13999467-001-01-7	5.010065818984332
D09	BRD-K96198015-001-01-3	5.006273827864963
D10	BRD-K92655621-001-01-2	4.994804579094349
D11		
D12		
D13	BRD-K93368389-001-01-3	5.009268732883504
D14	BRD-K98611274-001-01-9	5.019777078017302
D15		
D16		
D17	BRD-K34576879-001-01-0	5.036600528895028
D18	BRD-K51502980-001-01-0	5.030348447652453
D19	BRD-K77069371-001-01-7	5.010208279120365
D20	BRD-K67407970-001-01-6	5.0365939695211015
D21	BRD-K59524902-001-01-1	5.008073419866151
D22	BRD-K92889073-001-01-0	5.0175277730671874
D23	BRD-K06486491-001-01-4	5.0214811700758775
D24	BRD-K25344230-001-01-8	5.018403916454029
E01		
E02		
E03	BRD-K84271926-001-01-0	4.964022785269738
E04	BRD-A08778300-001-01-5	5.12031479417721
E05	BRD-K84260700-001-01-5	5.078853530953206
E06	BRD-K47203692-001-01-1	5.001672961767756
E07	BRD-K44387261-001-01-6	5.080580912993928
E08	BRD-K44422244-001-01-3	5.0292071524838216
E09		
E10		
E11	BRD-K23166787-001-01-4	4.589853756311049
E12	BRD-K51202492-001-01-8	5.035656298438605
E13	BRD-K60984759-001-01-8	5.352233026498436
E14	BRD-K72913973-001-01-3	5.046384969275672
E15	BRD-K61412007-001-01-9	5.027287398806442
E16	BRD-K89137409-001-01-4	5.050493954194323
E17		
E18		
E19	BRD-K66803141-001-01-1	5.029983644405085
E20	BRD-K36276950-001-01-7	5.018304402274268
E21	BRD-K67240417-001-01-2	5.0286429861208015
E22	BRD-K35615823-001-01-2	5.005116005839489
E23	BRD-K71216533-001-01-5	5.0321932475776805
E24	BRD-K70055050-001-01-1	5.015902388156055
F01		
F02		
F03	BRD-K67727634-001-01-5	5.02030632629771
F04	BRD-K09206831-001-01-2	4.983065343556818
F05	BRD-K47031124-001-01-4	4.975025327942895
F06	BRD-K15684061-001-01-3	5.002738726602741
F07	BRD-K40814141-001-01-9	4.980721625812244
F08	BRD-K69054398-001-01-8	5.076311844886852
F09		
F10		
F11	BRD-K73643601-001-01-5	5.109668592061264
F12	BRD-K41970046-001-01-4	5.072802675007738
F13	BRD-K79145797-001-01-9	5.105036235967634
F14	BRD-K70838368-001-01-7	5.345075563853485
F15	BRD-K14990409-001-01-6	5.096597479606065
F16	BRD-K91775327-001-01-6	5.383290471526477
F17		
F18		
F19	BRD-K62599086-001-01-6	5.045661491873499
F20	BRD-K66925231-001-02-1	5.009245812718295
F21	BRD-K60820896-001-01-8	4.996930388817274
F22	BRD-K22098045-001-01-8	5.204415680594184
F23	BRD-K60527064-001-01-5	4.9842101778347825
F24	BRD-K60143275-001-01-6	4.922014225517767
G01	BRD-K65461993-001-01-8	5.034187018617867
G02	BRD-K39685923-001-01-0	4.98978470905919
G03		
G04		
G05	BRD-K34787855-001-01-1	5.025169535381423
G06	BRD-K86986466-001-02-5	5.019340038519096
G07	BRD-K66110520-001-01-2	5.034220373056965
G08	BRD-K29350630-001-01-7	5.026384952784137
G09	BRD-K82957261-001-01-9	5.036567404576925
G10	BRD-K86872145-001-01-8	5.012928343946682
G11	BRD-K77423370-001-01-7	5.022616774001508
G12	BRD-K50965411-001-01-9	5.015692391075241
G13	BRD-K74145465-001-01-5	5.025235123164422
G14	BRD-K98832554-001-01-2	5.006866038242911
G15	BRD-K73282213-001-01-2	4.998622920304266
G16	BRD-K28480589-001-01-4	5.085826587302237
G17	BRD-K69827766-001-01-1	5.027363938913093
G18	BRD-K46849651-001-02-9	5.008932701385278
G19		
G20		
G21	BRD-K08942755-001-01-5	5.036158142641727
G22	BRD-K83712984-001-01-3	4.992784634939773
G23	BRD-K59539129-001-01-6	5.015957252621423
G24	BRD-K10287595-001-01-5	4.993727677709073
H01	BRD-K63757709-001-01-6	5.003079123060084
H02	BRD-K01573538-001-01-9	5.003031340181832
H03		
H04		
H05	BRD-K01463627-001-01-5	5.006478751270846
H06	BRD-K11930946-001-01-5	5.008028709602678
H07	BRD-K29438074-001-01-3	5.013942457957802
H08	BRD-K75460409-001-01-6	4.973834409393781
H09	BRD-K16136812-001-01-5	5.021627823173586
H10	BRD-K27709404-001-01-0	5.019059223589237
H11	BRD-K37722208-001-01-9	5.025025909964466
H12	BRD-K76973159-001-01-9	5.039207904072686
H13	BRD-K92208021-001-01-6	5.042309968380867
H14	BRD-K64930281-001-01-4	5.019788208959595
H15	BRD-K78223464-001-01-7	5.047024301473642
H16	BRD-K48918933-001-01-2	5.038436158352396
H17	BRD-K57461880-001-01-4	5.025733577201281
H18	BRD-K99171789-001-01-1	5.021023749367943
H19		
H20		
H21	BRD-K05570331-001-01-0	4.982816696534321
H22	BRD-K53798768-001-01-0	5.027793571545382
H23	BRD-K45787391-001-01-9	5.023033084781046
H24	BRD-K25476619-001-01-9	5.016817209445032
I01	BRD-K14602451-001-01-4	5.0260770095389695
I02	BRD-K06900263-001-01-0	5.010929269920227
I03	BRD-K33768761-001-01-5	5.0350125190211745
I04	BRD-K54595160-001-01-3	5.028108037678287
I05		
I06		
I07	BRD-K47272214-001-01-5	5.023697631465149
I08	BRD-K20582542-001-01-1	5.031363950938244
I09	BRD-K29908513-001-01-4	4.996965506537195
I10	BRD-K75636715-001-01-0	5.034947778301677
I11	BRD-K37813153-001-01-1	5.031035210524728
I12	BRD-K37403152-001-01-2	5.0020017871992275
I13	BRD-K94465870-001-01-2	5.036202167281111
I14	BRD-K56592974-001-01-4	5.004247385566908
I15	BRD-K80442083-001-01-0	5.025150319738393
I16	BRD-K05653239-001-01-7	5.005997272548069
I17	BRD-K60741970-001-01-5	5.043525968946086
I18	BRD-K57758244-001-01-4	5.0174518670280595
I19	BRD-K53350977-001-01-7	4.987649145389145
I20	BRD-K66149578-001-01-1	5.019747428949535
I21		
I22		
I23	BRD-K19724753-001-01-6	4.994614847554097
I24	BRD-K53477720-001-01-8	5.030425840536029
J01	BRD-K52062350-001-01-6	5.009177783031135
J02	BRD-K79932545-001-01-5	5.033293936659924
J03	BRD-K41790019-001-01-9	5.030416888597626
J04	BRD-K93011670-001-01-7	5.036303659437703
J05		
J06		
J07	BRD-K13653700-001-01-7	5.030986893444247
