well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K80326605-001-05-5	5.0	DMSO
A04	BRD-K99562210-001-05-1	5.0	DMSO
A05	BRD-K09647230-001-05-5	5.0	DMSO
A06	BRD-K94339600-001-05-7	5.0	DMSO
A07	BRD-K43137661-001-05-3	5.0	DMSO
A08	BRD-K09496781-003-05-6	5.0	DMSO
A09	BRD-K18398566-001-07-4	5.0	DMSO
A10	BRD-K50920343-001-05-8	5.0	DMSO
A11	BRD-K97595393-001-06-0	5.0	DMSO
A12	BRD-K43050344-001-05-3	5.0	DMSO
A13	BRD-K27695682-001-05-5	5.0	DMSO
A14	BRD-K38340366-001-10-8	5.0	DMSO
A15	BRD-K81217287-001-06-8	5.0	DMSO
A16	BRD-K35957358-003-06-6	5.0	DMSO
A17	BRD-K73322901-001-05-4	5.0	DMSO
A18	BRD-K52453518-001-06-5	5.0	DMSO
A19	BRD-K73220266-001-05-9	5.0	DMSO
A20	BRD-K31724839-001-08-3	5.0	DMSO
A21	BRD-K94551863-001-08-3	5.0	DMSO
A22	BRD-A14327743-001-07-5	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K31941078-001-05-9	5.0	DMSO
B04	BRD-K06479861-001-06-0	5.0	DMSO
B05	BRD-K73694358-001-06-2	5.0	DMSO
B06	BRD-K19406336-001-05-7	5.0	DMSO
B07	BRD-K99273316-003-05-4	5.0	DMSO
B08	BRD-K88929251-001-05-5	5.0	DMSO
B09	BRD-K08932351-001-04-8	5.0	DMSO
B10	BRD-A78063780-001-11-5	5.0	DMSO
B11	BRD-A35234044-001-05-8	5.0	DMSO
B12	BRD-K23016966-003-05-1	5.0	DMSO
B13	BRD-K16768849-001-05-3	5.0	DMSO
B14	BRD-K10473290-001-07-6	5.0	DMSO
B15	BRD-K78230922-001-06-7	5.0	DMSO
B16	BRD-K25149583-001-05-5	5.0	DMSO
B17	BRD-A03608603-001-06-2	5.0	DMSO
B18	BRD-K98654959-001-05-2	5.0	DMSO
B19	BRD-A01393306-001-06-3	5.0	DMSO
B20	BRD-A64031152-001-06-8	5.0	DMSO
B21	BRD-K86373565-001-05-9	5.0	DMSO
B22	BRD-K59586807-001-06-5	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K87443636-001-05-4	5.0	DMSO
