well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K78364995-236-03-5	2.09005962417593	DMSO
A02	BRD-K78414110-001-02-8	5.0	DMSO
A03	BRD-K78485176-001-02-9	5.0	DMSO
A04	BRD-K78496197-001-01-3	5.0	DMSO
A05	BRD-K78599730-001-02-6	5.0	DMSO
A06	BRD-K78612426-001-02-6	5.0	DMSO
A07	BRD-K78633253-001-01-2	5.0	DMSO
A08	BRD-K78637815-001-01-4	5.0	DMSO
A09	BRD-K78643075-001-03-3	2.37916674153904	DMSO
A10	BRD-K78692225-001-11-2	5.0	DMSO
A11	BRD-K78815826-001-04-7	5.0	DMSO
A12	BRD-K78838262-001-02-4	5.0	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K78844995-001-01-8	5.0	DMSO
A16	BRD-K78959463-001-02-5	7.196169657356401	DMSO
A17	BRD-K79053258-001-02-5	6.99408026641515	DMSO
A18	BRD-K79092138-001-04-5	5.0	DMSO
A19	BRD-K79116891-003-03-7	3.02251611288227	DMSO
A20	BRD-K79124250-001-03-0	0.7880971729488551	DMSO
A21	BRD-K79131256-001-03-9	5.0	DMSO
A22	BRD-K79145749-001-01-8	5.0	DMSO
A23	BRD-K79231725-001-02-2	5.0	DMSO
A24	BRD-K79366068-236-01-5	5.0	DMSO
B01	BRD-K79425933-001-03-6	2.6216218674589	DMSO
B02	BRD-K79437791-001-02-4	6.8018711784367	DMSO
B03	BRD-K79501723-003-03-4	3.3020560384005297	DMSO
B04	BRD-K79684402-300-01-0	5.0	DMSO
B05	BRD-K79711234-001-04-3	5.0	DMSO
B06	BRD-K79759585-001-02-1	5.0	DMSO
B07	BRD-K79930101-300-01-1	5.0	DMSO
B08	BRD-K80307267-001-02-1	5.0	DMSO
B09	BRD-K80315159-051-01-2	5.0	DMSO
B10	BRD-K80315422-001-01-8	5.0	DMSO
B11	BRD-K80325895-001-02-3	0.5	DMSO
B12	BRD-K80334323-001-03-5	3.3509903718004197	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K80353807-001-03-0	5.0	DMSO
B16	BRD-K80396088-001-03-9	1.8952588243156103	DMSO
B17	BRD-K80451230-051-01-8	5.0	DMSO
B18	BRD-K80576679-001-03-1	5.0	DMSO
B19	BRD-K80639402-003-01-1	5.0	DMSO
B20	BRD-K80725821-300-01-1	5.0	DMSO
B21	BRD-K80738081-001-06-2	10.953224997467599	DMSO
B22	BRD-K80778372-001-01-7	5.0	DMSO
B23	BRD-K80863915-001-02-9	11.724322350582199	DMSO
B24	BRD-K80946661-001-02-8	5.0	DMSO
C01	BRD-K80970344-201-02-9	5.0	DMSO
C02	BRD-K81029756-001-02-8	6.03110351052683	DMSO
C03	BRD-K81144366-003-03-1	3.1662047912657303	DMSO
C04	BRD-K81209159-001-02-9	5.0	DMSO
C05	BRD-K81209512-001-01-3	5.0	DMSO
