well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K99377470-001-02-6	5.07630843359335	DMSO
A02	BRD-K68758518-001-01-0	5.002325240345161	DMSO
A03	BRD-K81131499-001-01-6	5.071472532223621	DMSO
A04	BRD-K89660028-001-01-6	5.00307046196893	DMSO
A05	BRD-K50191826-001-01-1	5.054386643625481	DMSO
A06	BRD-K09432998-001-01-3	5.016124813995179	DMSO
A07	BRD-K72050003-001-01-8	5.0306653812455995	DMSO
A08	BRD-K35451051-001-01-5	5.05185237567651	DMSO
A09	BRD-K99028283-001-01-4	5.04931943316195	DMSO
A10	BRD-K70854630-001-01-6	5.04625931153302	DMSO
A11	BRD-K31218318-001-01-1	5.05680543808245	DMSO
A12	BRD-K95334975-001-01-3	5.0580595647673	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K60952519-001-01-6	5.0663618931441	DMSO
A16	BRD-K76166595-001-01-2	4.95042092033627	DMSO
A17	BRD-K01660763-001-01-0	4.95505684338713	DMSO
A18	BRD-K28932860-001-01-4	4.96602608045853	DMSO
A19	BRD-K34009761-001-01-3	4.9655191507017005	DMSO
A20	BRD-K13113551-001-01-2	4.9701370155455	DMSO
A21	BRD-K30462643-001-01-2	4.97209104059122	DMSO
A22	BRD-K11566982-001-02-0	4.97337309292664	DMSO
A23	BRD-K84090286-001-01-8	4.99071568622551	DMSO
A24	BRD-K20799008-001-01-8	4.994204603903389	DMSO
B01	BRD-K95619717-001-01-0	5.0061852893106105	DMSO
B02	BRD-K10527362-001-01-5	5.028081458550901	DMSO
B03	BRD-K68617666-001-01-8	5.006855634862361	DMSO
B04	BRD-K00717406-001-01-2	5.035582844057321	DMSO
B05	BRD-K21215763-001-01-9	5.1262766451701305	DMSO
B06	BRD-K33497830-001-01-8	5.16721655227551	DMSO
B07	BRD-K51253991-001-01-7	4.93446049340489	DMSO
B08	BRD-K92241728-001-01-3	4.9339317968925105	DMSO
B09	BRD-K76922696-001-01-6	4.96059605159751	DMSO
B10	BRD-K64992851-001-02-2	4.99550924526302	DMSO
B11	BRD-K10540354-001-01-8	5.023223960296691	DMSO
B12	BRD-K73075421-001-01-8	5.029777448784911	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K24838542-001-01-3	5.048510792591441	DMSO
B16	BRD-K43295075-001-01-8	5.07874139613989	DMSO
B17	BRD-K39668479-001-01-4	5.08854419340904	DMSO
B18	BRD-K77108448-001-01-2	4.95821446209263	DMSO
B19	BRD-K53647637-001-01-8	4.95819611517462	DMSO
B20	BRD-K16954129-001-01-9	4.98835257772415	DMSO
B21	BRD-K95871937-001-01-1	5.06966365442507	DMSO
B22	BRD-K25330450-001-01-0	5.06028252381623	DMSO
B23	BRD-K93990956-001-01-7	5.13377341615261	DMSO
B24	BRD-K76588804-001-01-4	4.771710611939509	DMSO
C01	BRD-K55053106-001-01-9	4.83474351399782	DMSO
C02	BRD-K72707702-001-01-7	4.85910796061625	DMSO
C03	BRD-K91879432-001-01-8	4.92295756216896	DMSO
C04	BRD-K08799663-001-01-0	5.06980234463095	DMSO
C05	BRD-K43473008-001-01-3	4.812167569253281	DMSO
C06	BRD-K37949240-001-01-8	4.8490652961664695	DMSO
C07	BRD-K06208179-001-01-1	4.89865531069523	DMSO
C08	BRD-K31898235-001-01-0	4.87551643578836	DMSO
C09	BRD-K57650037-001-01-4	4.862390807111269	DMSO
C10	BRD-K33037101-001-01-4	4.8554531659521505	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K88820027-001-01-8	5.01873805555097	DMSO
C14	BRD-K14732815-001-01-0	5.0420735015928395	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K16746805-001-01-0	5.097127305433929	DMSO
C18	BRD-K78082598-001-01-6	5.06318994671613	DMSO
C19	BRD-K91399333-001-01-7	5.15652157603001	DMSO
C20	BRD-K16686330-001-01-2	5.176224625920231	DMSO
C21	BRD-K61416283-001-01-5	5.208132802821759	DMSO
C22	BRD-K15876355-001-01-0	4.94605122906756	DMSO
C23	BRD-K41311678-001-01-6	4.94873969478191	DMSO
C24	BRD-K02050740-001-01-1	4.9613275080528805	DMSO
D01	BRD-K35347834-001-01-9	4.96478013941292	DMSO
D02	BRD-K18031793-001-01-9	4.96830488463113	DMSO
D03	BRD-K46439376-001-01-5	4.983178122370269	DMSO
D04	BRD-K13873561-001-01-9	5.0145778196193	DMSO
D05	BRD-K39672303-001-01-8	5.02819377604626	DMSO
D06	BRD-K73635724-001-01-3	5.02406867131351	DMSO
D07	BRD-K84606053-001-01-2	5.05375476265658	DMSO
D08	BRD-K28030757-001-01-3	4.9060510693026	DMSO
D09	BRD-K58324650-001-01-1	5.08043890819544	DMSO
D10	BRD-K35726223-001-01-3	5.1445332402660195	DMSO
D11			DMSO
D12			DMSO
D13	BRD-K10564128-001-01-3	4.985752033378151	DMSO
D14	BRD-K21167361-001-01-8	5.002792728177611	DMSO
D15			DMSO
D16			DMSO
