well_position	broad_sample	conc_mmol
A01		
A02		
A03	BRD-K28664021-001-05-0	5.0
A04	BRD-K12957200-001-05-9	5.0
A05	BRD-K83720391-001-05-4	5.0
A06	BRD-K74143231-001-06-2	5.0
A07	BRD-A00489811-001-05-0	5.0
A08	BRD-A94055601-001-05-0	5.0
A09	BRD-K01552729-001-05-3	5.0
A10	BRD-K36372945-001-05-3	5.0
A11	BRD-K70612829-001-04-3	5.0
A12	BRD-K33245893-001-05-6	5.0
A13	BRD-K84399875-001-04-4	5.0
A14	BRD-K91355301-001-07-4	5.0
A15	BRD-K52539770-001-05-6	5.0
A16	BRD-K34754397-001-05-7	5.0
A17	BRD-K49953514-001-06-4	5.0
A18	BRD-K07250593-001-06-9	5.0
A19	BRD-K56695267-001-04-5	5.0
A20	BRD-K62326950-001-05-8	5.0
A21	BRD-K03859991-001-06-9	5.0
A22	BRD-A16654364-001-05-2	5.0
A23		
A24		
B01		
B02		
B03	BRD-A00250346-001-05-0	5.0
B04	BRD-K51240517-001-05-0	5.0
B05	BRD-K53436696-003-03-6	5.0
B06	BRD-K59186070-001-05-6	5.0
B07	BRD-A99224684-001-05-7	5.0
B08	BRD-K46376991-001-05-5	5.0
B09	BRD-K60079337-001-05-9	5.0
B10	BRD-K10291183-001-05-6	5.0
B11	BRD-K40671994-001-05-2	5.0
B12	BRD-K91195567-001-05-7	5.0
B13	BRD-K00119882-001-05-5	5.0
B14	BRD-K15387690-001-05-3	5.0
B15	BRD-K85363252-001-10-9	5.0
B16	BRD-K33500127-001-05-2	5.0
B17	BRD-K98296319-001-05-7	5.0
B18	BRD-A75109755-001-04-5	5.0
B19	BRD-K75212763-001-05-2	5.0
B20	BRD-K84439715-001-05-9	5.0
B21	BRD-A28653047-001-05-5	5.0
B22	BRD-K66258392-001-05-5	5.0
B23		
B24		
C01		
C02		
C03	BRD-K19228147-001-04-7	5.0
C04	BRD-A47226259-001-05-0	5.0
C05	BRD-U62737497-000-01-5	5.0
C06	BRD-K10201294-001-05-1	5.0
C07	BRD-K65406869-001-04-8	5.0
C08	BRD-K81628216-001-05-4	5.0
C09	BRD-K24876092-001-04-1	5.0
C10	BRD-A35360906-001-05-8	5.0
C11	BRD-K45510231-001-05-0	5.0
