well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K39322275-001-08-9	5.0	DMSO
A04	BRD-A76260449-001-06-2	5.0	DMSO
A05	BRD-A86381030-001-10-1	5.0	DMSO
A06	BRD-A76538149-001-06-4	5.0	DMSO
A07	BRD-A38849179-001-06-5	5.0	DMSO
A08	BRD-A87492268-001-06-6	5.0	DMSO
A09	BRD-K99031252-001-08-0	5.0	DMSO
A10	BRD-K69456400-001-06-0	5.0	DMSO
A11	BRD-K06376072-001-08-9	5.0	DMSO
A12	BRD-A36352187-001-06-2	5.0	DMSO
A13	BRD-A04139106-001-06-9	5.0	DMSO
A14	BRD-K01860947-001-06-4	5.0	DMSO
A15	BRD-K57826568-001-06-6	5.0	DMSO
A16	BRD-K38106829-001-05-4	5.0	DMSO
A17	BRD-A53838799-001-06-8	5.0	DMSO
A18	BRD-K58250719-003-05-4	5.0	DMSO
A19	BRD-A61666925-001-09-4	5.0	DMSO
A20	BRD-K06011222-001-04-0	5.0	DMSO
A21	BRD-K08878345-001-05-9	5.0	DMSO
A22	BRD-K92273473-001-05-4	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-A22290997-001-05-2	5.0	DMSO
B04	BRD-K86738897-001-06-0	5.0	DMSO
B05	BRD-A88772644-001-05-7	5.0	DMSO
B06	BRD-K25290559-001-06-5	5.0	DMSO
B07	BRD-A16099274-001-06-7	5.0	DMSO
B08	BRD-K53493250-001-05-4	5.0	DMSO
B09	BRD-K40984524-001-05-8	5.0	DMSO
B10	BRD-K42978373-001-05-0	5.0	DMSO
B11	BRD-K17845464-001-05-2	5.0	DMSO
B12	BRD-K50659271-001-05-8	5.0	DMSO
B13	BRD-K88390751-001-05-5	5.0	DMSO
B14	BRD-K76122035-001-04-7	5.0	DMSO
B15	BRD-K18336404-001-05-4	5.0	DMSO
B16	BRD-K07846767-001-05-6	5.0	DMSO
B17	BRD-A16741156-001-05-9	5.0	DMSO
B18	BRD-K59074373-003-05-4	5.0	DMSO
B19	BRD-K67246449-001-05-2	5.0	DMSO
B20	BRD-K67777496-001-07-4	5.0	DMSO
B21	BRD-K11896839-001-06-7	5.0	DMSO
B22	BRD-A53235038-001-05-0	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K86055821-001-07-8	5.0	DMSO
