well_position	broad_sample	conc_mmol
A01	BRD-K08867654-001-01-6	4.9619194029531855
A02	BRD-K26581628-001-01-4	4.921156831542491
A03	BRD-K55775078-001-01-1	4.806273770865163
A04	BRD-K75499899-001-01-1	4.907432288237729
A05	BRD-K14998923-001-01-6	5.029487949299169
A06	BRD-K19466937-001-01-3	5.0069970783137725
A07	BRD-K75623165-001-01-3	5.023137585726824
A08	BRD-K75720765-001-01-1	5.017492818106961
A09	BRD-K90355462-001-01-3	5.00404239526275
A10	BRD-K53839527-001-01-4	5.12443776473193
A11	BRD-K29555302-001-01-8	5.026833774166258
A12	BRD-K71719006-001-01-6	5.225829013454576
A13		
A14		
A15	BRD-K65952656-001-01-4	5.130144265583523
A16	BRD-K05229696-001-01-2	5.020807709266971
A17	BRD-K12682252-001-01-9	5.010307747700039
A18	BRD-K19812920-001-01-7	5.167350651135921
A19	BRD-K01718511-001-01-1	4.96648182115979
A20	BRD-K96743424-001-01-1	4.971402824412638
A21	BRD-K56349799-001-01-2	4.9046881889815275
A22	BRD-K94834134-001-01-1	5.127196527691595
A23	BRD-K01250897-001-01-9	5.275620084302845
A24	BRD-K19016577-001-01-1	4.920903247189488
B01	BRD-K11992628-001-01-0	5.024318662531299
B02	BRD-K95105171-001-01-9	5.196333308469392
B03	BRD-K24288459-001-01-2	4.920047339692518
B04	BRD-K38405403-001-01-3	5.249684700342147
B05	BRD-K21906179-001-01-1	5.0108147608067055
B06	BRD-K78824440-001-01-1	4.910589712311229
B07	BRD-K45882653-001-01-1	5.020005704118518
B08	BRD-K80995081-001-01-9	4.823421638838087
B09	BRD-K55916310-001-01-9	5.100837862563996
B10	BRD-K77351681-001-01-4	5.015241658256648
B11	BRD-K17266676-001-01-4	5.162838157968049
B12	BRD-K45656768-001-01-1	5.041201445431002
B13		
B14		
B15	BRD-K12663531-001-01-2	5.155671780415758
B16	BRD-K69565703-001-01-3	5.081922518203437
B17	BRD-K30382953-001-01-6	4.9188193375120415
B18	BRD-K87186563-001-01-5	5.0344914607906
B19	BRD-K81858438-001-01-8	5.012048687966094
B20	BRD-K56272400-001-01-7	5.056832403645624
B21	BRD-K03350311-001-01-3	5.0005535058562645
B22	BRD-K76713771-001-01-7	5.018523560929058
B23	BRD-K91229058-001-01-9	5.022113947739588
B24	BRD-K04237818-001-01-9	5.018159266245483
C01	BRD-K87511271-001-01-7	5.008294956490313
C02	BRD-K93784417-001-01-7	5.017624544473069
C03	BRD-K50170404-001-01-5	4.859301439914452
C04	BRD-K88255477-001-01-2	5.016096236978084
