well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K53488478-001-05-0	5.0	DMSO
A04	BRD-K38687539-001-05-4	5.0	DMSO
A05	BRD-A91249015-001-05-2	5.0	DMSO
A06	BRD-K60728310-001-04-5	5.0	DMSO
A07	BRD-K48168251-001-06-7	5.0	DMSO
A08	BRD-A03727794-001-05-1	5.0	DMSO
A09	BRD-K32196020-001-05-8	5.0	DMSO
A10	BRD-A23540331-001-05-4	5.0	DMSO
A11	BRD-K28627663-001-05-0	5.0	DMSO
A12	BRD-K12123091-001-05-0	5.0	DMSO
A13	BRD-K16904769-001-05-0	5.0	DMSO
A14	BRD-A82593237-001-05-6	5.0	DMSO
A15	BRD-K28467895-001-05-1	5.0	DMSO
A16	BRD-K47706000-001-05-1	5.0	DMSO
A17	BRD-K06318195-001-06-7	5.0	DMSO
A18	BRD-A26785111-001-05-8	5.0	DMSO
A19	BRD-A78322124-003-09-0	5.0	DMSO
A20	BRD-K32308159-001-05-2	5.0	DMSO
A21	BRD-K24177934-001-05-3	5.0	DMSO
A22	BRD-K12881705-001-06-9	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K28885573-001-06-1	5.0	DMSO
B04	BRD-K00867459-004-05-6	5.0	DMSO
B05	BRD-K57745505-001-05-6	5.0	DMSO
B06	BRD-A62272684-001-04-2	5.0	DMSO
B07	BRD-K89359276-001-05-5	5.0	DMSO
B08	BRD-K02579626-001-05-9	5.0	DMSO
B09	BRD-K47367431-001-06-9	5.0	DMSO
B10	BRD-K25545161-001-05-4	5.0	DMSO
B11	BRD-K95396771-001-07-5	5.0	DMSO
B12	BRD-K87656666-001-05-4	5.0	DMSO
B13	BRD-A37203562-001-05-3	5.0	DMSO
B14	BRD-K39066704-001-05-9	5.0	DMSO
B15	BRD-A06899981-001-07-4	5.0	DMSO
B16	BRD-A63863910-001-05-0	5.0	DMSO
B17	BRD-K21283240-001-06-9	5.0	DMSO
B18	BRD-K61597089-001-05-9	5.0	DMSO
B19	BRD-K69809112-001-05-1	5.0	DMSO
B20	BRD-K02567745-001-05-0	5.0	DMSO
B21	BRD-K60975481-001-05-2	5.0	DMSO
B22	BRD-A22625833-001-05-7	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K70397746-001-05-8	5.0	DMSO
