well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K20334038-001-01-8	5.01817575020292	DMSO
A02	BRD-K78685075-001-01-8	5.02499226038548	DMSO
A03	BRD-K11156132-001-01-1	4.9701120148311695	DMSO
A04	BRD-K73555595-001-01-9	5.0049309020561	DMSO
A05	BRD-K68236123-001-01-4	4.9371773884554	DMSO
A06	BRD-K49215584-001-01-4	5.009753926348219	DMSO
A07	BRD-K94116832-001-01-8	4.95850263454041	DMSO
A08	BRD-K70260471-001-01-8	5.01546952546067	DMSO
A09	BRD-K88404561-001-01-3	4.9717546085941295	DMSO
A10	BRD-K98950492-001-01-7	5.087455735586401	DMSO
A11	BRD-K68921379-001-01-2	4.98935905729725	DMSO
A12	BRD-K67322403-001-01-4	5.10569822927032	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K73141149-001-01-9	4.99218804688953	DMSO
A16	BRD-K11194815-001-01-6	5.00363752957131	DMSO
A17	BRD-K72993421-001-01-3	5.01995639656613	DMSO
A18	BRD-K74817145-001-01-7	5.03262473344221	DMSO
A19	BRD-K60286124-001-01-6	5.0045253650625	DMSO
A20	BRD-K18350116-001-01-3	5.05794490117464	DMSO
A21	BRD-K87643614-001-01-4	4.95325524360803	DMSO
A22	BRD-K20741178-001-01-4	5.06181800155781	DMSO
A23	BRD-K01624114-001-01-2	4.9554462712529	DMSO
A24	BRD-K51052187-001-01-7	5.079451249373371	DMSO
B01	BRD-K75003013-001-01-2	4.97224979736342	DMSO
B02	BRD-K59345639-001-01-1	5.03374790607177	DMSO
B03	BRD-K31716313-001-01-9	4.98759606649692	DMSO
B04	BRD-K33324635-001-01-1	4.96885745632009	DMSO
B05	BRD-K02541615-001-01-1	5.042938162575379	DMSO
B06	BRD-K97657359-001-01-1	4.9702061032342595	DMSO
B07	BRD-K91922990-001-01-0	5.0377946920852805	DMSO
B08	BRD-K14378954-001-01-3	4.975954070401929	DMSO
B09	BRD-K06651637-001-01-8	5.03488386960043	DMSO
B10	BRD-K09700964-001-01-3	4.97654005250734	DMSO
B11	BRD-K07237640-001-01-0	4.77915617279802	DMSO
B12	BRD-K58300499-001-01-6	4.98944438556642	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K94198920-001-01-9	5.00980730733051	DMSO
B16	BRD-K75985729-001-01-5	5.09139047788109	DMSO
B17	BRD-K25249292-001-01-4	5.01136466477826	DMSO
B18	BRD-K21968411-001-01-9	5.10288389828105	DMSO
B19	BRD-K79157597-001-01-6	4.99250319746659	DMSO
B20	BRD-K24196267-001-01-9	5.01383315918712	DMSO
B21	BRD-K33258193-001-01-5	5.00153269214632	DMSO
B22	BRD-K18406496-001-01-3	5.03381856697909	DMSO
B23	BRD-K69293497-001-01-2	4.99547926269155	DMSO
B24	BRD-K73898073-001-01-4	5.03723096143305	DMSO
C01	BRD-K87854506-001-01-8	4.95844763215647	DMSO
C02	BRD-K41641829-001-01-4	4.98088841627513	DMSO
C03	BRD-K43571148-001-01-5	4.972886365153769	DMSO
C04	BRD-K41539628-001-01-3	5.01643462111576	DMSO
C05	BRD-K49430514-001-01-4	4.996476466106861	DMSO
C06	BRD-K11458523-001-01-8	4.958373638516621	DMSO
C07	BRD-K73504196-001-01-0	4.95259402843549	DMSO
C08	BRD-K06475386-001-01-5	4.970868426096549	DMSO
C09	BRD-K60149889-001-01-1	4.97068452279102	DMSO
C10	BRD-K59291587-001-01-9	4.98739653375833	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K16506419-001-01-6	4.958608349757999	DMSO
C14	BRD-K92942746-001-01-4	5.00312482556034	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K51147721-001-01-8	4.98589489627928	DMSO
C18	BRD-K29635534-001-01-8	5.003337938444691	DMSO
C19	BRD-K75381775-001-01-0	5.0269025985988804	DMSO
C20	BRD-K84702181-001-01-4	5.00925650493609	DMSO
C21	BRD-K03046744-001-01-4	5.034385069144821	DMSO
C22	BRD-K49956785-001-01-0	5.01838478720757	DMSO
C23	BRD-K39906469-001-01-0	5.047767215868809	DMSO
C24	BRD-K32665240-001-01-5	5.01720015201684	DMSO
D01	BRD-K67786373-001-01-6	4.99686171056221	DMSO
D02	BRD-K70318404-001-01-6	5.04462640019067	DMSO
D03	BRD-K82803470-001-01-2	5.00985848359479	DMSO
D04	BRD-K38467418-001-01-6	4.94909946663308	DMSO
D05	BRD-K28256231-001-01-0	5.01608371865732	DMSO
D06	BRD-K29324759-001-01-7	4.965015367222411	DMSO
D07	BRD-K16752930-001-01-6	4.98343650815398	DMSO
D08	BRD-K99104612-001-01-5	5.03349306022551	DMSO
D09	BRD-K68955961-001-01-4	5.00329914691556	DMSO
D10	BRD-K35414268-001-01-2	5.00654459350896	DMSO
D11			DMSO
D12			DMSO
D13	BRD-K15687395-001-01-3	5.029654726431089	DMSO
D14	BRD-K88762178-001-01-9	5.009966395177201	DMSO
D15			DMSO
D16			DMSO
D17	BRD-K69962604-001-01-2	5.01120737264928	DMSO
D18	BRD-K30836174-001-01-4	5.00833530203508	DMSO
D19	BRD-K19223413-001-01-1	4.9951705967132805	DMSO
D20	BRD-K61164776-001-01-5	5.004059226631809	DMSO
D21	BRD-K34758135-001-01-4	5.00685753808023	DMSO
D22	BRD-K24779930-001-01-9	4.973023935262519	DMSO
D23	BRD-K02401733-001-01-5	4.98065544509785	DMSO
D24	BRD-K66960754-001-01-7	4.98012318346455	DMSO
E01			DMSO
E02			DMSO
E03	BRD-K90960272-001-01-0	5.10231527123754	DMSO
E04	BRD-K79719155-001-01-7	5.01646710601056	DMSO
E05	BRD-K01373529-001-01-5	5.1646581532039	DMSO
E06	BRD-K43615608-001-01-3	4.97212970231463	DMSO
E07	BRD-K38547930-001-01-4	5.00025136393713	DMSO
E08	BRD-K43717413-001-01-2	4.984691709097469	DMSO
E09			DMSO
E10			DMSO
E11	BRD-K19657374-001-01-7	5.07934255503142	DMSO
E12	BRD-K93744771-001-01-1	4.987516458976531	DMSO
E13	BRD-K91674938-001-01-2	5.24765949096447	DMSO
E14	BRD-K50608366-001-01-0	4.98855833720437	DMSO
E15	BRD-K74506609-001-01-5	5.28804413504201	DMSO
E16	BRD-K97766167-001-01-2	5.015483855489419	DMSO
E17			DMSO
E18			DMSO
E19	BRD-K43744546-001-01-6	4.97514012262477	DMSO
E20	BRD-K67839548-001-01-3	5.02436037261286	DMSO
E21	BRD-K23674983-001-01-9	4.98747336938101	DMSO
E22	BRD-K63484733-001-01-7	5.02950464455118	DMSO
E23	BRD-K26857129-001-01-2	4.9989194084655395	DMSO
E24	BRD-K18383512-001-01-4	5.018867472102	DMSO
F01			DMSO
F02			DMSO
F03	BRD-K28377322-001-01-4	4.984219817625441	DMSO
F04	BRD-K49354529-001-01-9	4.98030958970366	DMSO
F05	BRD-K94579454-001-01-4	5.03370971158033	DMSO
F06	BRD-K15639930-001-01-6	4.98714940814817	DMSO
F07	BRD-K05156496-001-01-9	5.03505952870512	DMSO
F08	BRD-K18153171-001-01-3	5.0188217919236795	DMSO
F09			DMSO
F10			DMSO
F11	BRD-K05214965-001-01-8	5.0369904871995494	DMSO
F12	BRD-K18817373-001-01-9	4.97950145064536	DMSO
F13	BRD-K04566325-001-01-7	5.0452807330128495	DMSO
F14	BRD-K22451143-001-01-0	4.9860148847947094	DMSO
F15	BRD-K05398363-001-01-7	5.04933181549632	DMSO
F16	BRD-K96611378-001-01-6	4.9860800359649105	DMSO
F17			DMSO
F18			DMSO
F19	BRD-K13418716-001-01-7	5.05187848281094	DMSO
F20	BRD-K86719628-001-01-7	4.99177103506902	DMSO
F21	BRD-K50805111-001-01-0	4.98280506344473	DMSO
F22	BRD-K81974123-001-01-3	5.032381018375849	DMSO
F23	BRD-K66147676-001-01-6	4.9899994481456105	DMSO
F24	BRD-K73969578-001-01-3	5.032381018375849	DMSO
G01	BRD-K51538472-001-01-9	5.008228945631441	DMSO
G02	BRD-K76527508-001-01-1	5.01808261856803	DMSO
G03			DMSO
G04			DMSO
G05	BRD-K20757362-001-01-6	5.015890117197821	DMSO
G06	BRD-K09260588-001-01-4	5.061190591257549	DMSO
G07	BRD-K83251511-001-01-4	5.005077642208099	DMSO
G08	BRD-K53923842-001-01-4	5.0550945771127695	DMSO
G09	BRD-K58196326-001-01-7	5.006435320789951	DMSO
G10	BRD-K49166646-001-01-5	4.99338240610453	DMSO
G11	BRD-K02003138-001-01-0	5.03445562546045	DMSO
G12	BRD-K76293253-001-01-7	5.00285080801943	DMSO
G13	BRD-K93247546-001-01-9	4.97449787422192	DMSO
G14	BRD-K48603187-001-01-3	5.00482770468533	DMSO
