well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K11016696-001-05-6	5.0	DMSO
A04	BRD-K62659013-001-05-7	5.0	DMSO
A05	BRD-A07935941-001-05-8	5.0	DMSO
A06	BRD-A07728944-001-05-4	5.0	DMSO
A07	BRD-K02643263-001-05-1	5.0	DMSO
A08	BRD-K03302230-001-05-3	5.0	DMSO
A09	BRD-K90999759-001-05-1	5.0	DMSO
A10	BRD-K42843198-001-05-9	5.0	DMSO
A11	BRD-K60178947-001-06-9	5.0	DMSO
A12	BRD-A65735348-001-06-8	5.0	DMSO
A13	BRD-K27957988-001-03-5	5.0	DMSO
A14	BRD-K10609802-001-05-0	5.0	DMSO
A15	BRD-K13576780-001-05-4	5.0	DMSO
A16	BRD-K22928573-001-05-7	5.0	DMSO
A17	BRD-K59979696-001-05-8	5.0	DMSO
A18	BRD-K68122544-001-06-6	5.0	DMSO
A19	BRD-K72280346-001-06-6	5.0	DMSO
A20	BRD-K15115425-004-06-2	5.0	DMSO
A21	BRD-K30048240-001-05-7	5.0	DMSO
A22	BRD-K72423481-001-05-9	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K07522305-001-06-0	5.0	DMSO
B04	BRD-K70333305-001-05-6	5.0	DMSO
B05	BRD-K50989059-001-05-7	5.0	DMSO
B06	BRD-K45326926-001-05-1	5.0	DMSO
B07	BRD-K91655106-001-05-8	5.0	DMSO
B08	BRD-K22053600-001-07-7	5.0	DMSO
B09	BRD-K54324353-001-03-1	5.0	DMSO
B10	BRD-K86813828-001-05-7	5.0	DMSO
B11	BRD-K51864673-001-06-5	5.0	DMSO
B12	BRD-K51011518-001-05-4	5.0	DMSO
B13	BRD-K75846607-001-05-7	5.0	DMSO
B14	BRD-K76144394-001-06-1	5.0	DMSO
B15	BRD-K60884920-001-03-0	5.0	DMSO
B16	BRD-K67475012-001-05-4	5.0	DMSO
B17	BRD-A44812120-003-05-3	5.0	DMSO
B18	BRD-K82081984-001-05-5	5.0	DMSO
B19	BRD-K59948003-001-05-1	5.0	DMSO
B20	BRD-K95454910-001-05-8	5.0	DMSO
B21	BRD-K50708548-001-06-8	5.0	DMSO
B22	BRD-K17751650-001-07-2	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K23246129-001-05-2	5.0	DMSO
