Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLE-004-4	A01	BRD-K45737761-001-01-6	5.217438069559095
H-CBLE-004-4	A02	BRD-K72751147-001-01-8	5.030922102358217
H-CBLE-004-4	A03	BRD-K18070214-001-01-8	5.018795220541072
H-CBLE-004-4	A04	BRD-K73357010-001-01-7	5.156507514581951
H-CBLE-004-4	A05	BRD-K44779507-001-01-8	4.864612685899262
H-CBLE-004-4	A06	BRD-K97493608-001-01-0	5.167325868576399
H-CBLE-004-4	A07	BRD-K98088240-001-01-1	4.98490612980525
H-CBLE-004-4	A08	BRD-K36368568-001-01-6	4.99628194748515
H-CBLE-004-4	A09	BRD-K95839423-001-01-9	4.986855382325546
H-CBLE-004-4	A10	BRD-K00882360-001-01-8	5.177113294078087
H-CBLE-004-4	A11	BRD-K89432538-001-01-3	4.987130897251729
H-CBLE-004-4	A12	BRD-K50924315-001-01-3	5.009268339951205
H-CBLE-004-4	A13		
H-CBLE-004-4	A14		
H-CBLE-004-4	A15	BRD-K34747076-001-01-8	4.943101999998247
H-CBLE-004-4	A16	BRD-K62236460-001-01-1	5.054410151933314
H-CBLE-004-4	A17	BRD-K15128331-001-01-5	4.9653431677720405
H-CBLE-004-4	A18	BRD-K02024244-001-01-7	5.057591404824159
H-CBLE-004-4	A19	BRD-K42061172-001-01-7	4.97278861080008
H-CBLE-004-4	A20	BRD-K77250455-001-01-2	5.0699358875867375
H-CBLE-004-4	A21	BRD-K45762887-001-01-3	4.975824049705888
H-CBLE-004-4	A22	BRD-K61209548-001-01-5	5.085545784567582
H-CBLE-004-4	A23	BRD-K34004579-001-01-6	4.96074878244915
H-CBLE-004-4	A24	BRD-K60456515-001-01-2	4.72644256822434
H-CBLE-004-4	B01	BRD-K44891204-001-01-7	5.1268768374687745
H-CBLE-004-4	B02	BRD-K23436510-001-01-5	4.895847194138079
H-CBLE-004-4	B03	BRD-K20435953-001-01-4	5.172984669424586
H-CBLE-004-4	B04	BRD-K63757821-001-01-9	4.989142994796499
H-CBLE-004-4	B05	BRD-K27172015-001-01-2	5.1770494949787755
H-CBLE-004-4	B06	BRD-K47143916-001-01-9	5.052441924038116
H-CBLE-004-4	B07	BRD-K14019014-001-01-1	4.997343606933629
H-CBLE-004-4	B08	BRD-K84401063-001-01-6	4.9969988942987085
H-CBLE-004-4	B09	BRD-K14702616-001-01-4	5.016677662796949
H-CBLE-004-4	B10	BRD-K88542817-001-01-2	5.015206832287575
H-CBLE-004-4	B11	BRD-K69291887-001-01-4	5.049162385909757
H-CBLE-004-4	B12	BRD-K56179613-001-01-7	5.016227231922196
H-CBLE-004-4	B13		
H-CBLE-004-4	B14		
H-CBLE-004-4	B15	BRD-K87821938-001-01-5	5.037993582357253
H-CBLE-004-4	B16	BRD-K00586442-001-01-7	5.047585897185516
H-CBLE-004-4	B17	BRD-K68853384-001-01-0	4.693737183464996
H-CBLE-004-4	B18	BRD-K41643612-001-01-1	4.9473358533332465
H-CBLE-004-4	B19	BRD-K27618188-001-01-5	4.793669086059278
H-CBLE-004-4	B20	BRD-K67448189-001-01-7	4.959264317145655
H-CBLE-004-4	B21	BRD-K95014616-001-01-6	4.922748990246866
H-CBLE-004-4	B22	BRD-K20810649-001-01-8	4.966660926654669
H-CBLE-004-4	B23	BRD-K13330525-001-01-5	5.002006716266618
H-CBLE-004-4	B24	BRD-K63462027-001-01-8	4.96779396917514
H-CBLE-004-4	C01	BRD-K70566686-001-01-9	4.9717603869025435
H-CBLE-004-4	C02	BRD-K37956279-001-01-7	5.114178296161633
H-CBLE-004-4	C03	BRD-K03467766-001-01-5	4.979377517605731
H-CBLE-004-4	C04	BRD-K88960810-001-01-3	5.141788696443146
H-CBLE-004-4	C05	BRD-K78124620-001-01-8	4.991094119230989
H-CBLE-004-4	C06	BRD-K32722078-001-01-1	4.992920017789826
H-CBLE-004-4	C07	BRD-K26314798-001-01-4	4.9983617587277935
H-CBLE-004-4	C08	BRD-K32170456-001-01-5	5.013276350428218
H-CBLE-004-4	C09	BRD-K05939258-001-01-6	4.957795258238703
H-CBLE-004-4	C10	BRD-K02137331-001-01-1	5.020742159702053
H-CBLE-004-4	C11		
H-CBLE-004-4	C12		
H-CBLE-004-4	C13	BRD-K92444813-001-01-9	4.967596888458866
H-CBLE-004-4	C14	BRD-K29328556-001-01-3	5.020969200989399
H-CBLE-004-4	C15		
H-CBLE-004-4	C16		
H-CBLE-004-4	C17	BRD-K82170468-001-01-0	4.96818606310214
