Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLO-001-4	A01	BRD-K69496558-001-01-7	5.014200299685025
H-CBLO-001-4	A02	BRD-K74889356-001-01-0	5.05727006110976
H-CBLO-001-4	A03	BRD-K89056622-001-01-7	5.016153599486933
H-CBLO-001-4	A04	BRD-K20159808-001-01-7	4.94593770165066
H-CBLO-001-4	A05	BRD-K56206243-001-01-6	5.020488796067498
H-CBLO-001-4	A06	BRD-K70810261-001-01-4	5.0140264912234915
H-CBLO-001-4	A07	BRD-K40597368-001-01-6	5.008302425424568
H-CBLO-001-4	A08	BRD-K46352899-001-03-4	5.030997390426471
H-CBLO-001-4	A09	BRD-K74245085-001-01-3	5.032479507863257
H-CBLO-001-4	A10	BRD-K82669795-001-01-5	5.0021051795924425
H-CBLO-001-4	A11	BRD-K79199685-001-01-1	5.013324718407618
H-CBLO-001-4	A12	BRD-K68614469-001-01-4	5.011886779936353
H-CBLO-001-4	A13		
H-CBLO-001-4	A14		
H-CBLO-001-4	A15	BRD-K64622657-001-01-3	5.0352892807505505
H-CBLO-001-4	A16	BRD-K77786391-001-01-2	5.0037490265250995
H-CBLO-001-4	A17	BRD-K19971276-001-01-1	5.08121827424927
H-CBLO-001-4	A18	BRD-K61284851-001-01-9	5.0142881715574985
H-CBLO-001-4	A19	BRD-K84240784-001-01-6	5.03368395038942
H-CBLO-001-4	A20	BRD-K05856102-001-01-0	5.029170314042503
H-CBLO-001-4	A21	BRD-K83859302-001-01-7	5.006825320735696
H-CBLO-001-4	A22	BRD-K50716931-001-01-7	5.002733936202983
H-CBLO-001-4	A23	BRD-K74894470-001-01-1	4.982766812576332
H-CBLO-001-4	A24	BRD-K03568952-001-01-4	5.039063998758749
H-CBLO-001-4	B01	BRD-K36678339-001-01-6	4.979027950180856
H-CBLO-001-4	B02	BRD-K34706062-001-01-0	5.006813258403155
H-CBLO-001-4	B03	BRD-K51068004-001-01-4	5.055400244931519
H-CBLO-001-4	B04	BRD-K98054202-001-01-9	5.043065217548151
H-CBLO-001-4	B05	BRD-K80278608-001-01-4	5.030995619965855
H-CBLO-001-4	B06	BRD-K13883913-001-01-3	5.014478675611922
H-CBLO-001-4	B07	BRD-K84455184-001-01-6	5.10373095259466
H-CBLO-001-4	B08	BRD-K14206468-001-01-5	5.040135378778577
H-CBLO-001-4	B09	BRD-K27915767-001-01-4	5.01546026485752
H-CBLO-001-4	B10	BRD-K08616215-001-01-9	5.031615188153506
H-CBLO-001-4	B11	BRD-K53187535-001-01-8	4.958604787803709
H-CBLO-001-4	B12	BRD-K84636160-001-01-9	5.085470426013311
H-CBLO-001-4	B13		
H-CBLO-001-4	B14		
H-CBLO-001-4	B15	BRD-K96640402-001-01-5	4.988625623880848
H-CBLO-001-4	B16	BRD-K92656786-001-01-1	4.993439949172108
H-CBLO-001-4	B17	BRD-K04574057-001-01-5	5.039646502201846
H-CBLO-001-4	B18	BRD-K88821227-001-01-4	5.014150062347689
H-CBLO-001-4	B19	BRD-K51256476-001-01-4	5.043291557286242
H-CBLO-001-4	B20	BRD-K39481055-001-01-4	5.0883786700866755
H-CBLO-001-4	B21	BRD-K29326853-001-01-7	5.015194390706871
H-CBLO-001-4	B22	BRD-K89010697-001-01-4	5.060689809252884
H-CBLO-001-4	B23	BRD-K26193607-001-01-3	5.015629339283027
H-CBLO-001-4	B24	BRD-K22787051-001-01-7	4.957244746685221
H-CBLO-001-4	C01	BRD-K11359987-001-01-7	5.066795285517743
H-CBLO-001-4	C02	BRD-K60637442-001-01-5	5.035860104176244
H-CBLO-001-4	C03	BRD-K94222931-001-01-4	4.9876315613757605
H-CBLO-001-4	C04	BRD-K77774562-001-01-1	5.187776296948497
H-CBLO-001-4	C05	BRD-K52207968-001-01-1	5.031268641697156
H-CBLO-001-4	C06	BRD-K62995317-001-01-7	5.011161573460129
H-CBLO-001-4	C07	BRD-K17750548-001-01-3	5.038771279099027
H-CBLO-001-4	C08	BRD-K47574438-001-01-4	5.002458514073954
H-CBLO-001-4	C09	BRD-K32330804-001-01-4	4.9951456117290665
H-CBLO-001-4	C10	BRD-K06619089-001-01-8	5.000865298862244
H-CBLO-001-4	C11		
H-CBLO-001-4	C12		
H-CBLO-001-4	C13	BRD-K29286627-001-01-8	4.9947855517169435
H-CBLO-001-4	C14	BRD-K97595524-001-01-3	4.98958655254644
H-CBLO-001-4	C15		
H-CBLO-001-4	C16		
H-CBLO-001-4	C17	BRD-K83390709-001-01-2	5.026320940033041
H-CBLO-001-4	C18	BRD-K80223377-001-01-9	5.075319379511685
H-CBLO-001-4	C19	BRD-K70852733-001-01-6	5.002513256389214
H-CBLO-001-4	C20	BRD-K79260617-001-01-4	5.027647187343398
H-CBLO-001-4	C21	BRD-K03448064-001-01-4	5.049780678164626
H-CBLO-001-4	C22	BRD-K51759637-001-01-3	4.999829626815548
H-CBLO-001-4	C23	BRD-K18238232-001-01-9	4.98464445343718
H-CBLO-001-4	C24	BRD-K01055635-001-01-9	5.0009108448945065
H-CBLO-001-4	D01	BRD-K30837577-001-01-5	5.024722707464622
H-CBLO-001-4	D02	BRD-K07164057-001-01-2	5.025972435779366
H-CBLO-001-4	D03	BRD-K91771673-001-01-5	4.986448543875214
H-CBLO-001-4	D04	BRD-K43649826-001-01-8	4.962466185849364
H-CBLO-001-4	D05	BRD-K42986817-001-01-6	4.9966651893542
H-CBLO-001-4	D06	BRD-K27161555-001-01-1	5.0591510770194015
H-CBLO-001-4	D07	BRD-K12484704-001-01-4	4.983198539151879
H-CBLO-001-4	D08	BRD-K91143067-001-01-1	4.951993666881153
H-CBLO-001-4	D09	BRD-K43421680-001-01-7	5.0271237257301395
H-CBLO-001-4	D10	BRD-K35371149-001-01-9	5.030116316885727
H-CBLO-001-4	D11		
H-CBLO-001-4	D12		
H-CBLO-001-4	D13	BRD-K85322309-001-01-7	5.012770693068032
H-CBLO-001-4	D14	BRD-K09292709-001-01-1	4.972426462137909
H-CBLO-001-4	D15		
H-CBLO-001-4	D16		
H-CBLO-001-4	D17	BRD-K29253390-001-01-3	4.956294916787007
H-CBLO-001-4	D18	BRD-K48035058-001-01-4	5.1005878237877775
H-CBLO-001-4	D19	BRD-K77287734-001-01-7	5.06948981601589
H-CBLO-001-4	D20	BRD-K09542523-001-01-3	5.017887389663551
H-CBLO-001-4	D21	BRD-K24932095-001-01-5	5.035080248201633
H-CBLO-001-4	D22	BRD-K75455321-001-01-1	5.060692067261705
H-CBLO-001-4	D23	BRD-K64418359-001-01-7	4.992751695432659
H-CBLO-001-4	D24	BRD-K75416754-001-01-9	5.025874742055424
H-CBLO-001-4	E01		
H-CBLO-001-4	E02		
H-CBLO-001-4	E03	BRD-K48360530-001-01-4	5.016760565700088
H-CBLO-001-4	E04	BRD-K06161868-001-01-8	5.0597509562067735
H-CBLO-001-4	E05	BRD-K88617912-001-01-6	5.01409148313143
H-CBLO-001-4	E06	BRD-K44420259-001-01-9	5.056647762956562
H-CBLO-001-4	E07	BRD-K65988431-001-01-0	4.99567738408942
H-CBLO-001-4	E08	BRD-K55596430-001-01-4	4.9737317567909
H-CBLO-001-4	E09		
H-CBLO-001-4	E10		
H-CBLO-001-4	E11	BRD-K60994920-001-01-1	5.089059519035243
H-CBLO-001-4	E12	BRD-K63072081-001-01-8	4.970246779365632
H-CBLO-001-4	E13	BRD-K64873832-001-01-0	5.03964630578307
H-CBLO-001-4	E14	BRD-K76369294-001-01-6	5.003948335798235
H-CBLO-001-4	E15	BRD-K25159388-001-01-0	4.992551289739048
H-CBLO-001-4	E16	BRD-K18639483-001-01-4	5.071620253928081
H-CBLO-001-4	E17		
H-CBLO-001-4	E18		
H-CBLO-001-4	E19	BRD-K52662613-001-01-6	4.8416230543906424
H-CBLO-001-4	E20	BRD-K24717178-001-01-0	5.01707861319873
H-CBLO-001-4	E21	BRD-K58856256-001-01-0	5.019342303607843
H-CBLO-001-4	E22	BRD-K28636199-001-01-3	4.988441023249477
H-CBLO-001-4	E23	BRD-K24769439-001-01-6	5.005120880545502
H-CBLO-001-4	E24	BRD-K50868745-001-01-2	5.000534449992563
H-CBLO-001-4	F01		
H-CBLO-001-4	F02		
H-CBLO-001-4	F03	BRD-K31415071-001-01-0	5.0939716664759915
H-CBLO-001-4	F04	BRD-K93852877-001-01-5	5.033012911992033
H-CBLO-001-4	F05	BRD-K65240553-001-01-8	5.009204710212799
H-CBLO-001-4	F06	BRD-K82234732-001-01-4	4.988308419373711
H-CBLO-001-4	F07	BRD-K99103407-001-01-6	5.035312503419639
H-CBLO-001-4	F08	BRD-K13693445-001-01-3	4.998243988425682
H-CBLO-001-4	F09		
H-CBLO-001-4	F10		
H-CBLO-001-4	F11	BRD-K35158088-001-01-3	4.99902622227583
H-CBLO-001-4	F12	BRD-K78316354-001-01-2	5.0078316228660915
H-CBLO-001-4	F13	BRD-K97981711-001-01-8	5.025105216642071
H-CBLO-001-4	F14	BRD-K14886982-001-01-1	4.958645266092863
H-CBLO-001-4	F15	BRD-K58475709-001-01-2	5.062021085940941
H-CBLO-001-4	F16	BRD-K45375659-001-01-0	5.051476967843964
H-CBLO-001-4	F17		
H-CBLO-001-4	F18		
H-CBLO-001-4	F19	BRD-K28883735-001-01-2	4.999586570660383
H-CBLO-001-4	F20	BRD-K42142217-001-01-2	5.071895262560084
H-CBLO-001-4	F21	BRD-K80686274-001-01-1	5.089004902208661
H-CBLO-001-4	F22	BRD-K01971712-001-01-3	4.977960576701295
H-CBLO-001-4	F23	BRD-K54179080-001-01-3	5.021154027323706
H-CBLO-001-4	F24	BRD-K50186544-001-01-2	5.034641209477772
H-CBLO-001-4	G01	BRD-K55561254-001-01-1	5.036293558242058
H-CBLO-001-4	G02	BRD-K90431990-001-01-3	5.091388818375352
H-CBLO-001-4	G03		
H-CBLO-001-4	G04		
H-CBLO-001-4	G05	BRD-K07269289-001-01-9	4.973901978685097
H-CBLO-001-4	G06	BRD-K05543055-001-01-1	5.0396866129148
H-CBLO-001-4	G07	BRD-K59340545-001-01-5	5.060468269273953
H-CBLO-001-4	G08	BRD-K96555842-001-01-3	4.966995797597937
H-CBLO-001-4	G09	BRD-K48306168-001-01-6	5.022277389319405
H-CBLO-001-4	G10	BRD-K67655178-001-01-0	4.996130798104533
H-CBLO-001-4	G11	BRD-K18542345-001-01-8	4.927731665630078
H-CBLO-001-4	G12	BRD-K10211010-001-01-2	5.028472521699865
H-CBLO-001-4	G13	BRD-K43570134-001-01-3	4.940685619018679
H-CBLO-001-4	G14	BRD-K63000292-001-01-4	4.970127236908635
H-CBLO-001-4	G15	BRD-K47551852-001-01-9	5.087555136868056
H-CBLO-001-4	G16	BRD-K76352755-001-01-4	5.031051353868102
H-CBLO-001-4	G17	BRD-K31224309-001-01-0	4.994085635828404
H-CBLO-001-4	G18	BRD-K92795064-001-01-0	5.020291482493169
H-CBLO-001-4	G19		
H-CBLO-001-4	G20		
H-CBLO-001-4	G21	BRD-K71504944-001-01-7	4.974606557176945
H-CBLO-001-4	G22	BRD-K39405368-001-01-5	5.038471566860125
H-CBLO-001-4	G23	BRD-K09388341-001-01-1	5.024122159848673
H-CBLO-001-4	G24	BRD-K38797319-001-01-6	5.007586229017075
H-CBLO-001-4	H01	BRD-K12411600-001-01-2	5.009843384492535
H-CBLO-001-4	H02	BRD-K49998237-001-01-6	5.011313128357308
H-CBLO-001-4	H03		
H-CBLO-001-4	H04		
H-CBLO-001-4	H05	BRD-K63818532-001-01-9	5.009082823021705
H-CBLO-001-4	H06	BRD-K35558120-001-01-4	4.99531600589253
H-CBLO-001-4	H07	BRD-K66356233-001-01-9	5.0676420886103575
H-CBLO-001-4	H08	BRD-K26583430-001-01-8	5.146727137976151
H-CBLO-001-4	H09	BRD-K89885223-001-01-2	4.929582135483404
H-CBLO-001-4	H10	BRD-K49070267-001-01-7	5.020953219376164
H-CBLO-001-4	H11	BRD-K68148111-001-01-5	5.025091610644843
H-CBLO-001-4	H12	BRD-K64136010-001-01-6	5.0346659630560335
H-CBLO-001-4	H13	BRD-K15804688-001-01-0	5.037548778141627
H-CBLO-001-4	H14	BRD-K58033375-001-01-2	4.959987951213462
H-CBLO-001-4	H15	BRD-K06470746-001-01-1	5.018852018467904
H-CBLO-001-4	H16	BRD-K63933178-001-01-5	4.987986495201828
H-CBLO-001-4	H17	BRD-K04745699-001-01-5	5.054236784191324
H-CBLO-001-4	H18	BRD-K49283955-001-01-3	5.061787179592397
H-CBLO-001-4	H19		
H-CBLO-001-4	H20		
H-CBLO-001-4	H21	BRD-K24855340-001-01-1	4.971964920226768
H-CBLO-001-4	H22	BRD-K13757679-001-01-3	5.017047833268375
H-CBLO-001-4	H23	BRD-K65482654-001-01-4	4.98542825759409
