well_position	broad_sample	conc_mmol
A01		
A02		
A03	BRD-K53802078-001-05-6	4.999999999999999
A04	BRD-K18447546-001-06-6	4.999999999999999
A05	BRD-K91419355-001-06-5	4.999999999999999
A06	BRD-K38209615-001-06-2	4.999999999999999
A07	BRD-A97198094-001-05-9	4.999999999999999
A08	BRD-K48059443-001-05-9	4.999999999999999
A09	BRD-K02371763-001-05-4	4.999999999999999
A10	BRD-K25842662-001-05-9	4.999999999999999
A11	BRD-K64559139-001-05-6	4.999999999999999
A12	BRD-K28165749-001-05-9	4.999999999999999
A13	BRD-K54621976-001-05-2	4.999999999999999
A14	BRD-K40018788-001-05-6	4.999999999999999
A15	BRD-K79147587-001-06-8	4.999999999999999
A16	BRD-K94109423-001-05-9	4.999999999999999
A17	BRD-K60743396-001-05-8	4.999999999999999
A18	BRD-K20278539-001-06-0	4.999999999999999
A19	BRD-K78701355-001-08-9	4.999999999999999
A20	BRD-K89094496-001-05-2	4.999999999999999
A21	BRD-K50417536-001-05-2	4.999999999999999
A22	BRD-A60487173-001-06-1	4.999999999999999
A23		
A24		
B01		
B02		
B03	BRD-K44707028-001-05-0	4.999999999999999
B04	BRD-K53456628-001-07-2	4.999999999999999
B05	BRD-K50045638-001-06-6	4.999999999999999
B06	BRD-K60839995-001-05-9	4.999999999999999
B07	BRD-K32511780-001-05-8	4.999999999999999
B08	BRD-K10433727-001-05-7	4.999999999999999
B09	BRD-K40602242-001-06-5	4.999999999999999
B10	BRD-K27120020-001-05-5	4.999999999999999
B11	BRD-A25993094-001-05-0	4.999999999999999
B12	BRD-K45732260-001-05-4	4.999999999999999
B13	BRD-A76076412-001-05-7	4.999999999999999
B14	BRD-K34974135-001-06-6	4.999999999999999
B15	BRD-K37014934-001-05-3	4.999999999999999
B16	BRD-K17743313-001-06-0	4.999999999999999
B17	BRD-A47963183-001-05-9	4.999999999999999
B18	BRD-K62572662-001-05-6	4.999999999999999
B19	BRD-K97081185-001-05-5	4.999999999999999
B20	BRD-K55884477-001-05-9	4.999999999999999
B21	BRD-K29466595-001-05-5	4.999999999999999
B22	BRD-K85615919-001-06-5	4.999999999999999
B23		
B24		
C01		
C02		
C03	BRD-K12930517-001-05-4	4.999999999999999
