well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K74667984-001-01-0	5.018715523345049	DMSO
A02	BRD-K83004759-001-01-8	5.00100240973324	DMSO
A03	BRD-K04257723-001-01-1	5.01564773797765	DMSO
A04	BRD-K97487406-001-01-6	5.01878857658558	DMSO
A05	BRD-K03953354-001-01-2	4.9531026381880405	DMSO
A06	BRD-K30772101-001-01-9	5.015710657944361	DMSO
A07	BRD-K20196153-001-01-0	5.03243349523322	DMSO
A08	BRD-K33505770-001-01-0	4.971743186138981	DMSO
A09	BRD-K55164454-001-01-2	5.04144910431034	DMSO
A10	BRD-K00350773-001-01-7	5.0094673852927	DMSO
A11	BRD-K01605333-001-01-6	4.9299605901695305	DMSO
A12	BRD-K21384875-001-01-8	5.344128209293309	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K01358985-001-01-3	5.0085368467550895	DMSO
A16	BRD-K75073699-001-01-6	5.01881455323924	DMSO
A17	BRD-K47848960-001-01-8	5.00766505114345	DMSO
A18	BRD-K13977555-001-01-6	4.92151289116698	DMSO
A19	BRD-K51490423-001-01-3	4.978235070865	DMSO
A20	BRD-K93101873-001-01-1	4.90385707770433	DMSO
A21	BRD-K75990394-001-01-9	4.9604367842932096	DMSO
A22	BRD-K07396550-001-01-2	5.0135963955711205	DMSO
A23	BRD-K86912219-001-01-3	5.01280623065456	DMSO
A24	BRD-K39134386-001-01-9	5.115608438810099	DMSO
B01	BRD-K99692850-001-01-0	5.07546944495604	DMSO
B02	BRD-K06180841-001-01-0	4.97248027031161	DMSO
B03	BRD-K65780164-001-01-4	4.977452913581731	DMSO
B04	BRD-K17285234-001-01-9	5.009619028569269	DMSO
B05	BRD-K74302837-001-01-3	5.003550666032781	DMSO
B06	BRD-K32214429-001-01-5	5.12506102428977	DMSO
B07	BRD-K95035301-001-01-1	5.075258378815531	DMSO
B08	BRD-K27638063-001-01-3	4.97661951144217	DMSO
B09	BRD-K17712926-001-01-5	5.05687406198443	DMSO
B10	BRD-K51972131-001-01-3	5.07374995917033	DMSO
B11	BRD-K02614439-001-01-0	4.999143378268769	DMSO
B12	BRD-K45984211-001-01-0	4.94139129491373	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K29760532-001-01-6	5.07225441183412	DMSO
B16	BRD-K07781799-001-01-6	4.97837224385692	DMSO
B17	BRD-K23694339-001-01-8	5.0058509146731	DMSO
B18	BRD-K03540982-001-01-7	5.0561153166454496	DMSO
B19	BRD-K35308744-001-01-0	5.21489898793514	DMSO
B20	BRD-K27599706-001-01-0	5.01696037407598	DMSO
B21	BRD-K77518191-001-01-1	5.01005035989578	DMSO
B22	BRD-K52977489-001-01-9	5.0944733253471695	DMSO
B23	BRD-K77498991-001-01-8	5.010649047151901	DMSO
B24	BRD-K49528360-001-01-0	5.055980456499411	DMSO
C01	BRD-K06279388-001-01-9	4.56556003744067	DMSO
C02	BRD-K05329107-001-01-3	5.01184672782734	DMSO
C03	BRD-K74512976-001-01-8	5.01754722015391	DMSO
C04	BRD-K03116010-001-01-2	5.010001762816549	DMSO
C05	BRD-K11893906-001-01-3	4.95924874506132	DMSO
C06	BRD-K66654463-001-01-8	5.0128302092189	DMSO
C07	BRD-K86711517-001-01-8	5.0443582463101695	DMSO
C08	BRD-K22693056-001-01-2	5.15641094057537	DMSO
C09	BRD-K35472285-001-01-9	4.90690612039807	DMSO
C10	BRD-K33748896-001-01-5	5.00145687133083	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K55510118-001-01-4	4.975366653622991	DMSO
