well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-A00100033-001-04-8	3.48077913760216	DMSO
A02	BRD-A00267231-001-01-1	5.0	DMSO
A03	BRD-A00327403-103-01-9	5.0	DMSO
A04	BRD-A00520476-001-03-3	5.0	DMSO
A05	BRD-A00827783-001-04-8	5.0	DMSO
A06	BRD-A00993607-003-04-8	5.0	DMSO
A07	BRD-A01078468-001-04-9	5.0	DMSO
A08	BRD-A01295252-001-01-5	5.0	DMSO
A09	BRD-A01320529-001-05-9	5.0	DMSO
A10	BRD-A01493904-003-02-2	5.0	DMSO
A11	BRD-A01593789-001-01-5	5.0	DMSO
A12	BRD-A01636364-003-04-5	5.0	DMSO
A13			DMSO
A14			DMSO
A15	BRD-A01787639-003-08-6	5.0	DMSO
A16	BRD-A02006392-001-06-5	6.93748383566266	DMSO
A17	BRD-A02176148-001-02-2	5.0	DMSO
A18	BRD-A02189320-015-02-5	5.0	DMSO
A19	BRD-A02710418-003-03-5	3.70630965120068	DMSO
A20	BRD-A02713983-001-02-0	5.0	DMSO
A21	BRD-A02759312-003-11-2	5.0	DMSO
A22	BRD-A02799884-001-02-9	5.0	DMSO
A23	BRD-A03216249-003-02-9	5.0	DMSO
A24	BRD-A03359064-001-01-5	5.0	DMSO
B01	BRD-A03503284-001-02-0	5.0	DMSO
B02	BRD-A03623303-045-02-0	5.0	DMSO
B03	BRD-A03816571-001-01-0	5.0	DMSO
B04	BRD-A03898562-001-02-7	5.0	DMSO
B05	BRD-A03932035-004-02-7	5.0	DMSO
B06	BRD-A04026261-001-01-0	5.0	DMSO
B07	BRD-A04231641-003-01-3	5.0	DMSO
B08	BRD-A04258855-003-01-7	5.0	DMSO
B09	BRD-A04322457-003-03-9	5.0	DMSO
B10	BRD-A04438777-001-01-4	5.0	DMSO
B11	BRD-A04553218-050-03-0	2.5584567716236	DMSO
B12	BRD-A04661934-001-01-1	5.0	DMSO
B13			DMSO
B14			DMSO
B15	BRD-A04668240-001-01-5	5.0	DMSO
B16	BRD-A04706586-236-01-7	5.0	DMSO
B17	BRD-A04975445-001-02-5	5.0	DMSO
B18	BRD-A05186015-003-04-0	5.0	DMSO
B19	BRD-A05422420-001-02-6	5.0	DMSO
B20	BRD-A05456882-001-01-7	5.0	DMSO
B21	BRD-A05457250-001-03-5	7.01662781599138	DMSO
B22	BRD-A06232236-001-02-2	5.0	DMSO
B23	BRD-A06276885-003-01-1	5.0	DMSO
B24	BRD-A06352418-001-03-6	2.12011089706471	DMSO
C01	BRD-A06352508-001-02-9	5.0	DMSO
C02	BRD-A06390036-001-02-0	5.0	DMSO
C03	BRD-A06726973-001-02-0	5.15055037102185	DMSO
C04	BRD-A06935312-001-02-7	5.0	DMSO
C05	BRD-A07195938-001-01-3	5.0	DMSO
C06	BRD-A07207424-001-04-1	8.981602014580519	DMSO
C07	BRD-A07232941-001-01-9	5.0	DMSO
C08	BRD-A07440155-003-04-9	5.0	DMSO
C09	BRD-A07780951-001-02-2	5.0	DMSO
C10	BRD-A07824748-001-02-6	5.0	DMSO
C11			DMSO
C12			DMSO
C13	BRD-A07870296-001-03-3	5.0	DMSO
C14	BRD-A07875874-001-01-6	5.0	DMSO
C15			DMSO
C16			DMSO
C17	BRD-A07932845-001-01-1	5.0	DMSO
C18	BRD-A07952294-001-02-3	4.46602427373513	DMSO
C19	BRD-A08187463-001-03-8	2.5941910562565402	DMSO
C20	BRD-A08255417-001-03-0	2.64884916509864	DMSO
C21	BRD-A08545410-003-02-9	5.0	DMSO
C22	BRD-A08709697-001-02-9	3.1909196128214705	DMSO
C23	BRD-A08877921-001-02-2	5.0	DMSO
C24	BRD-A09056319-003-03-6	2.3479154220758303	DMSO
D01	BRD-A09062839-003-03-5	3.6794062674564803	DMSO
D02	BRD-A09094913-001-02-3	5.0	DMSO
D03	BRD-A09161221-001-01-9	5.0	DMSO
D04	BRD-A09349126-001-02-4	5.0	DMSO
D05	BRD-A09467419-003-04-2	2.14587651373348	DMSO
D06	BRD-A09472452-001-02-8	6.0336525396824205	DMSO
D07	BRD-A09533288-001-02-7	5.499320481963969	DMSO
D08	BRD-A09539288-004-02-8	5.0	DMSO
D09	BRD-A09828896-004-04-5	5.0	DMSO
D10	BRD-A09925278-003-03-1	4.59363467393049	DMSO
D11			DMSO
D12			DMSO
D13	BRD-A09975616-001-02-3	5.0	DMSO
D14	BRD-A10070317-003-05-1	5.0	DMSO
D15			DMSO
D16			DMSO
D17	BRD-A10355991-003-01-8	5.0	DMSO
D18	BRD-A10715913-001-02-0	5.0	DMSO
D19	BRD-A10739734-003-01-5	5.0	DMSO
D20	BRD-A10903566-003-02-8	5.0	DMSO
D21	BRD-A10969569-001-02-0	5.0	DMSO
D22	BRD-A10977446-001-04-8	5.0	DMSO
D23	BRD-A11154023-001-02-8	5.0	DMSO
D24	BRD-A11483079-001-02-4	5.0	DMSO
E01			DMSO
E02			DMSO
E03	BRD-A11605036-001-03-2	1.77425569884721	DMSO
E04	BRD-A11609859-303-01-2	5.0	DMSO
E05	BRD-A11678676-001-02-6	5.0	DMSO
E06	BRD-A11776908-001-03-6	3.3649667124032905	DMSO
E07	BRD-A11813248-001-02-8	5.588142373171411	DMSO
E08	BRD-A12016240-001-01-7	5.0	DMSO
E09			DMSO
E10			DMSO
E11	BRD-A12166214-001-02-0	5.0	DMSO
E12	BRD-A12372458-001-02-9	5.0	DMSO
E13	BRD-A12822115-003-01-6	5.0	DMSO
E14	BRD-A13188892-066-03-3	1.82621463909725	DMSO
E15	BRD-A13650332-236-03-9	2.0970447151578	DMSO
E16	BRD-A13946108-001-03-1	5.0	DMSO
E17			DMSO
E18			DMSO
E19	BRD-A13964793-001-01-8	5.0	DMSO
E20	BRD-A13983189-001-02-8	5.0	DMSO
E21	BRD-A14098586-001-02-3	5.0	DMSO
E22	BRD-A14344385-001-01-6	5.0	DMSO
E23	BRD-A14395271-001-01-5	5.0	DMSO
E24	BRD-A14566392-004-03-5	5.0	DMSO
F01			DMSO
F02			DMSO
F03	BRD-A14574269-051-01-4	5.0	DMSO
F04	BRD-A15034104-002-03-6	2.88778039192493	DMSO
F05	BRD-A15070535-323-02-1	1.95928346033582	DMSO
F06	BRD-A15415227-003-01-1	5.0	DMSO
F07	BRD-A15435692-003-01-5	5.0	DMSO
F08	BRD-A15454510-001-02-8	5.0	DMSO
F09			DMSO
F10			DMSO
F11	BRD-A15530910-001-01-3	5.0	DMSO
F12	BRD-A15798299-001-01-7	5.0	DMSO
F13	BRD-A15909516-001-02-5	5.0	DMSO
F14	BRD-A15914070-001-01-5	5.0	DMSO
F15	BRD-A16332958-001-02-4	5.0	DMSO
