well_position	broad_sample	conc_mmol
A01	BRD-K68744630-001-01-3	5.200708577713713
A02	BRD-K19006997-001-01-4	4.975903876506502
A03	BRD-K73324958-001-01-1	4.857450899552116
A04	BRD-K74260403-001-01-7	5.006197193234014
A05	BRD-K31067719-001-01-7	4.975200892700241
A06	BRD-K30803694-001-01-5	5.00818446220071
A07	BRD-K52544910-001-01-6	4.978101628694899
A08	BRD-K02061388-001-01-5	5.013066922818535
A09	BRD-K91188527-001-01-0	4.989418928847939
A10	BRD-K49810938-001-01-5	5.019979670907199
A11	BRD-K88085458-001-01-6	4.9652338975487185
A12	BRD-K99626027-001-01-6	5.020097046329682
A13		
A14		
A15	BRD-K93450738-001-01-7	4.97430526793225
A16	BRD-K72316999-001-01-9	5.022836658742885
A17	BRD-K52880714-001-01-2	5.00642641342585
A18	BRD-K61220066-001-01-4	5.0330024825979915
A19	BRD-K83397037-001-01-0	4.9664926721841685
A20	BRD-K31248348-001-01-2	5.04521586520948
A21	BRD-K43048602-001-01-3	4.985690988668992
A22	BRD-K16172779-001-01-1	4.944732538695495
A23	BRD-K72360839-001-01-1	4.989856472524377
A24	BRD-K59472190-001-01-4	5.025398652663015
B01	BRD-K73838369-001-01-3	5.008801658654309
B02	BRD-K83201330-001-01-8	4.991578729728616
B03	BRD-K59974052-001-01-6	4.987167436755568
B04	BRD-K08006444-001-01-6	4.978106014085946
B05	BRD-K27817945-001-01-7	4.984006379446779
B06	BRD-K27292311-001-01-9	4.988029999024051
B07	BRD-K38092925-001-01-8	4.99477890267492
B08	BRD-K81140509-001-01-5	4.99728067530383
B09	BRD-K34385682-001-01-3	5.0054390054896185
B10	BRD-K42613785-001-01-4	5.002594865505185
B11	BRD-K48052985-001-01-7	5.015764044782322
B12	BRD-K95896215-001-01-1	5.008441741235588
B13		
B14		
B15	BRD-K72232421-001-01-6	5.035766505256625
B16	BRD-K82176569-001-01-5	5.0413940182240085
B17	BRD-K85588347-001-01-7	5.050002787154594
B18	BRD-K50673380-001-01-6	5.0467628424266815
B19	BRD-K18384660-001-01-2	5.014734933622845
B20	BRD-K83826057-001-01-3	5.006470085942002
B21	BRD-K65517548-001-01-7	4.9790365539086405
B22	BRD-K28658046-001-01-2	5.020633667396205
B23	BRD-K45115014-001-01-0	4.9892462576456476
B24	BRD-K98582396-001-01-5	5.0010484885954805
C01	BRD-K10762274-001-01-5	4.963839446923281
C02	BRD-K68629330-001-01-9	5.032844401953161
C03	BRD-K18321170-001-01-7	4.966605870878892
C04	BRD-K48545097-001-01-5	4.97247635257668
C05	BRD-K02928994-001-01-1	4.98423288452749
C06	BRD-K22959724-001-01-9	4.974030115860502
C07	BRD-K50408407-001-01-6	5.004242960001655
C08	BRD-K87840555-001-01-7	4.988377985965997
C09	BRD-K80412673-001-01-9	5.029909222687056
C10	BRD-K60602279-001-01-7	5.014475122757855
C11		
C12		
C13	BRD-K89284683-001-01-1	5.034399684984053
C14	BRD-K70012251-001-01-9	5.0443157966563925
C15		
C16		
C17	BRD-K55637344-001-01-1	4.9702234741768825
C18	BRD-K57519495-001-01-6	5.0477658470868745
C19	BRD-K19042305-001-01-6	4.971269589381986
C20	BRD-K38681012-001-01-2	5.053588829135529
C21	BRD-K77719922-001-01-1	4.97571548045913
C22	BRD-K89479751-001-01-4	5.0223465695254825
C23	BRD-K65900075-001-01-6	4.981833926517079
C24	BRD-K55197905-001-01-7	4.999086036470807
D01	BRD-K53914164-001-01-3	4.998080446710882
D02	BRD-K49623506-001-01-4	4.949808991466961
D03	BRD-K80503839-001-01-6	5.038289535103243
D04	BRD-K97116995-001-01-8	4.968414551821054
D05	BRD-K36651002-001-01-9	5.049492574506098
D06	BRD-K87967185-001-01-6	4.97195244268601
D07	BRD-K63841469-001-01-8	4.980223062935505
D08	BRD-K83426111-001-01-6	4.9705233673000615
D09	BRD-K21747841-001-01-7	4.9892181155294
D10	BRD-K94385358-001-01-3	4.979951485780401
D11		
D12		
D13	BRD-K32916048-001-01-6	4.996896738114907
D14	BRD-K78074929-001-01-3	4.992240347727153
D15		
D16		
D17	BRD-K28810861-001-01-1	5.016429568528408
D18	BRD-K61596998-001-01-0	4.999800539428459
D19	BRD-K26929400-001-01-9	5.020036850844174
D20	BRD-K82824976-001-01-7	5.011182514157742
D21	BRD-K86149851-001-01-5	5.035706747518607
D22	BRD-K29266727-001-01-9	5.01284032840052
D23	BRD-K87408386-001-01-8	5.02531976389726
D24	BRD-K70860307-001-01-5	5.016334073401101
E01		
E02		
E03	BRD-K00346458-001-01-7	4.982343752801891
E04	BRD-K56603522-001-01-6	5.00791182259294
E05	BRD-K04443175-001-01-0	4.98590540802819
E06	BRD-K48114548-001-01-5	4.955303036274919
E07	BRD-K51381937-001-01-3	4.996046917772809
E08	BRD-K91857575-001-01-1	4.959841586579199
E09		
E10		
E11	BRD-K87976657-001-01-6	5.002843486131204
E12	BRD-K78970311-001-01-8	4.9617876952360715
E13	BRD-K35089608-001-01-1	5.011306989934766
E14	BRD-K04251331-001-01-8	4.963878104252702
E15	BRD-K68320080-001-01-7	4.9895733155656
E16	BRD-K14460076-001-01-2	4.987873973516061
E17		
E18		
E19	BRD-K44097254-001-01-0	5.000593248667461
E20	BRD-K71205264-001-01-3	5.012322185940822
E21	BRD-K12988428-001-01-9	5.001691622027
E22	BRD-K40724605-001-01-9	5.023851522746304
E23	BRD-K72795491-001-01-7	5.011188741797009
